Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
51,-1.7130234e+04,-6.8679695e+04,1.0300000e+04,1.1648157e+01,9.1332764e+02,7.8525215e+01,9.1677112e+02
52,-1.4103930e+04,-6.8679695e+04,1.0300000e+04,-2.7108126e+00,9.2496637e+02,7.9976234e+01,9.2842145e+02
53,-1.1077625e+04,-6.8679695e+04,1.0300000e+04,-1.3395428e+01,9.2686969e+02,7.4282364e+01,9.2993805e+02
54,-8.0513203e+03,-6.8679695e+04,1.0300000e+04,-2.1734396e+01,9.3244348e+02,7.7517883e+01,9.3591254e+02
55,-5.0250176e+03,-6.8679695e+04,1.0300000e+04,-3.3712894e+01,9.2725842e+02,7.0198685e+01,9.3052277e+02
56,-1.9987129e+03,-6.8679695e+04,1.0300000e+04,-4.4274158e+01,9.1942169e+02,7.4515015e+01,9.2349823e+02
57,1.0275918e+03,-6.8679695e+04,1.0300000e+04,-5.6344631e+01,9.3096399e+02,7.0860962e+01,9.3535547e+02
58,4.0538965e+03,-6.8679695e+04,1.0300000e+04,-7.0295181e+01,9.3808057e+02,7.2577263e+01,9.4350623e+02
59,7.0802012e+03,-6.8679695e+04,1.0300000e+04,-8.3853592e+01,9.4666864e+02,8.2221703e+01,9.5392523e+02
60,1.0106506e+04,-6.8679695e+04,1.0300000e+04,-9.5681793e+01,9.5111755e+02,8.8323051e+01,9.5998987e+02
61,1.3132807e+04,-6.8679695e+04,1.0300000e+04,-1.1946396e+02,9.5098840e+02,9.3175552e+01,9.6298090e+02
62,1.6159111e+04,-6.8679695e+04,1.0300000e+04,-1.4212355e+02,9.3708954e+02,9.1018341e+01,9.5216608e+02
63,1.9185416e+04,-6.8679695e+04,1.0300000e+04,-1.7487338e+02,9.0795642e+02,1.0700562e+02,9.3081458e+02
64,2.2211721e+04,-6.8679695e+04,1.0300000e+04,-1.8242688e+02,8.6727576e+02,1.2207491e+02,8.9462231e+02
65,2.5238025e+04,-6.8679695e+04,1.0300000e+04,-1.6535054e+02,8.3996570e+02,1.3196394e+02,8.6619727e+02
66,2.8264330e+04,-6.8679695e+04,1.0300000e+04,-1.1998510e+02,8.3586328e+02,1.3286563e+02,8.5481995e+02
67,3.1290635e+04,-6.8679695e+04,1.0300000e+04,-7.3842529e+01,8.4759180e+02,1.2536392e+02,8.5998883e+02
68,3.4316938e+04,-6.8679695e+04,1.0300000e+04,-4.0490803e+01,8.6339221e+02,1.1299765e+02,8.7169611e+02
69,3.7343242e+04,-6.8679695e+04,1.0300000e+04,-1.5187912e+01,8.8306470e+02,1.0008411e+02,8.8884796e+02
70,4.0369547e+04,-6.8679695e+04,1.0300000e+04,-6.8743386e+00,9.1474139e+02,1.0335597e+02,9.2058759e+02
71,4.3395852e+04,-6.8679695e+04,1.0300000e+04,-1.2494400e+01,9.2319006e+02,1.0677568e+02,9.2942834e+02
72,4.6422156e+04,-6.8679695e+04,1.0300000e+04,-1.6729389e+01,9.2123309e+02,1.0415761e+02,9.2725354e+02
73,4.9448461e+04,-6.8679695e+04,1.0300000e+04,-1.4229153e+01,9.0824506e+02,1.0303584e+02,9.1418158e+02
74,5.2474766e+04,-6.8679695e+04,1.0300000e+04,-5.3150039e+00,8.8888611e+02,9.4589394e+01,8.9392053e+02
75,5.5501070e+04,-6.8679695e+04,1.0300000e+04,4.7819786e+00,8.9465649e+02,9.8638390e+01,9.0009039e+02
76,5.8527375e+04,-6.8679695e+04,1.0300000e+04,1.4465694e+01,9.1053430e+02,9.5278183e+01,9.1561993e+02
77,6.1553680e+04,-6.8679695e+04,1.0300000e+04,1.5948803e+01,9.1791125e+02,9.8735855e+01,9.2334399e+02
78,6.4579984e+04,-6.8679695e+04,1.0300000e+04,1.3986680e+01,9.2381897e+02,9.7030136e+01,9.2900592e+02
79,6.7606289e+04,-6.8679695e+04,1.0300000e+04,1.0569307e+01,9.2336987e+02,8.9827217e+01,9.2778906e+02
80,7.0632594e+04,-6.8679695e+04,1.0300000e+04,5.9634962e+00,9.2154797e+02,8.6856255e+01,9.2565125e+02
81,7.3658898e+04,-6.8679695e+04,1.0300000e+04,3.6056347e+00,9.3288965e+02,8.7382263e+01,9.3698016e+02
82,7.6685203e+04,-6.8679695e+04,1.0300000e+04,-2.8365381e+00,9.4010028e+02,8.6712921e+01,9.4409521e+02
83,7.9711500e+04,-6.8679695e+04,1.0300000e+04,-6.8434982e+00,9.2893060e+02,8.4223785e+01,9.3276605e+02
84,8.2737805e+04,-6.8679695e+04,1.0300000e+04,-7.3878431e+00,9.2716138e+02,8.4542778e+01,9.3103723e+02
85,8.5764109e+04,-6.8679695e+04,1.0300000e+04,-2.4003372e+00,9.2420886e+02,9.0348938e+01,9.2861761e+02
86,8.8790414e+04,-6.8679695e+04,1.0300000e+04,6.0470390e+00,9.1279193e+02,8.1577316e+01,9.1644995e+02
87,9.1816719e+04,-6.8679695e+04,1.0300000e+04,1.0533213e+01,9.2726770e+02,9.0000870e+01,9.3168475e+02
88,9.4843023e+04,-6.8679695e+04,1.0300000e+04,1.2660940e+01,9.2713605e+02,8.9513138e+01,9.3153326e+02
89,9.7869328e+04,-6.8679695e+04,1.0300000e+04,1.0575410e+01,9.2144507e+02,8.4954445e+01,9.2541345e+02
90,1.0089563e+05,-6.8679695e+04,1.0300000e+04,3.8637161e+00,9.2971472e+02,8.2317795e+01,9.3335986e+02
91,1.0392194e+05,-6.8679695e+04,1.0300000e+04,-6.7623453e+00,9.3188831e+02,9.1421234e+01,9.3638635e+02
92,1.0694823e+05,-6.8679695e+04,1.0300000e+04,-2.2449038e+01,9.1369452e+02,8.1459175e+01,9.1759320e+02
93,1.0997455e+05,-6.8679695e+04,1.0300000e+04,-3.8685379e+01,8.6946606e+02,8.4123238e+01,8.7438239e+02
94,1.1300084e+05,-6.8679695e+04,1.0300000e+04,-3.4438786e+01,7.3504462e+02,6.6633926e+01,7.3886169e+02
95,-2.6209146e+04,-6.5662828e+04,1.0300000e+04,3.3207390e+01,6.3499274e+02,6.3722988e+01,6.3904547e+02
96,-2.3182842e+04,-6.5662828e+04,1.0300000e+04,4.4481209e+01,7.9593549e+02,7.7683128e+01,8.0095355e+02
97,-2.0156539e+04,-6.5662828e+04,1.0300000e+04,3.8395531e+01,8.3910980e+02,6.6823151e+01,8.4264154e+02
98,-1.7130234e+04,-6.5662828e+04,1.0300000e+04,2.0204453e+01,8.5571802e+02,5.8915070e+01,8.5798169e+02
99,-1.4103930e+04,-6.5662828e+04,1.0300000e+04,1.3249991e+00,8.7632141e+02,5.7384830e+01,8.7819928e+02
100,-1.1077625e+04,-6.5662828e+04,1.0300000e+04,-1.6290976e+01,8.7432611e+02,5.5584923e+01,8.7624268e+02
101,-8.0513203e+03,-6.5662828e+04,1.0300000e+04,-3.2960869e+01,8.8705737e+02,5.2771332e+01,8.8923682e+02
102,-5.0250176e+03,-6.5662828e+04,1.0300000e+04,-5.0819561e+01,8.8353864e+02,4.9264687e+01,8.8636908e+02
103,-1.9987129e+03,-6.5662828e+04,1.0300000e+04,-6.4144943e+01,8.6853229e+02,5.2443005e+01,8.7247528e+02
104,1.0275918e+03,-6.5662828e+04,1.0300000e+04,-8.4280205e+01,8.8353461e+02,4.7720737e+01,8.8882715e+02
105,4.0538965e+03,-6.5662828e+04,1.0300000e+04,-1.0041614e+02,8.8845935e+02,4.8892204e+01,8.9545172e+02
106,7.0802012e+03,-6.5662828e+04,1.0300000e+04,-1.1397964e+02,8.8214777e+02,5.1531948e+01,8.9097229e+02
107,1.0106506e+04,-6.5662828e+04,1.0300000e+04,-1.3678433e+02,9.1242847e+02,5.8972145e+01,9.2450708e+02
108,1.3132807e+04,-6.5662828e+04,1.0300000e+04,-1.6213890e+02,9.1746558e+02,6.5020424e+01,9.3394843e+02
109,1.6159111e+04,-6.5662828e+04,1.0300000e+04,-1.9437035e+02,8.9180811e+02,6.7800758e+01,9.1525867e+02
110,1.9185416e+04,-6.5662828e+04,1.0300000e+04,-2.3551540e+02,8.6150415e+02,8.2024529e+01,8.9687506e+02
111,2.2211721e+04,-6.5662828e+04,1.0300000e+04,-2.7330481e+02,8.1692816e+02,9.7277946e+01,8.6690839e+02
112,2.5238025e+04,-6.5662828e+04,1.0300000e+04,-2.9094370e+02,7.5921625e+02,1.1840820e+02,8.2163135e+02
113,2.8264330e+04,-6.5662828e+04,1.0300000e+04,-2.3403888e+02,6.9889679e+02,1.3928670e+02,7.5008783e+02
114,3.1290635e+04,-6.5662828e+04,1.0300000e+04,-1.1828429e+02,6.7765271e+02,1.3724843e+02,7.0145673e+02
115,3.4316938e+04,-6.5662828e+04,1.0300000e+04,-3.6357479e+01,7.3004663e+02,1.1930070e+02,7.4062311e+02
116,3.7343242e+04,-6.5662828e+04,1.0300000e+04,-1.3050628e+01,7.9025940e+02,1.0332935e+02,7.9709296e+02
117,4.0369547e+04,-6.5662828e+04,1.0300000e+04,-1.5008591e+01,8.4008038e+02,1.0402154e+02,8.4662909e+02
118,4.3395852e+04,-6.5662828e+04,1.0300000e+04,-2.0066896e+01,8.6145703e+02,9.9082993e+01,8.6736859e+02
119,4.6422156e+04,-6.5662828e+04,1.0300000e+04,-2.6010874e+01,8.4921295e+02,1.0886149e+02,8.5655707e+02
120,4.9448461e+04,-6.5662828e+04,1.0300000e+04,-2.0041853e+01,8.0584723e+02,9.7578430e+01,8.1198090e+02
121,5.2474766e+04,-6.5662828e+04,1.0300000e+04,-7.3940086e+00,7.8106824e+02,9.7547134e+01,7.8717072e+02
122,5.5501070e+04,-6.5662828e+04,1.0300000e+04,8.1241102e+00,7.8317865e+02,9.9308167e+01,7.8949158e+02
123,5.8527375e+04,-6.5662828e+04,1.0300000e+04,1.9045979e+01,8.1972595e+02,1.0515216e+02,8.2666217e+02
124,6.1553680e+04,-6.5662828e+04,1.0300000e+04,1.9068104e+01,8.2536731e+02,9.2588745e+01,8.3076318e+02
125,6.4579984e+04,-6.5662828e+04,1.0300000e+04,1.4141049e+01,8.2959003e+02,8.3472244e+01,8.3389880e+02
126,6.7606289e+04,-6.5662828e+04,1.0300000e+04,5.7577701e+00,8.6548254e+02,8.9782173e+01,8.7014594e+02
127,7.0632594e+04,-6.5662828e+04,1.0300000e+04,4.3209405e+00,8.5691022e+02,7.5618240e+01,8.6025110e+02
128,7.3658898e+04,-6.5662828e+04,1.0300000e+04,-1.2484233e+00,8.8925153e+02,8.4421844e+01,8.9325073e+02
129,7.6685203e+04,-6.5662828e+04,1.0300000e+04,-6.3300080e+00,8.9359338e+02,7.9896126e+01,8.9718036e+02
130,7.9711500e+04,-6.5662828e+04,1.0300000e+04,-1.0579884e+01,8.5887341e+02,7.1418869e+01,8.6190265e+02
131,8.2737805e+04,-6.5662828e+04,1.0300000e+04,-9.0820694e+00,8.5551538e+02,7.7434769e+01,8.5906067e+02
132,8.5764109e+04,-6.5662828e+04,1.0300000e+04,9.4379699e-01,8.2079370e+02,6.8777130e+01,8.2367078e+02
133,8.8790414e+04,-6.5662828e+04,1.0300000e+04,1.1865707e+01,8.1887354e+02,7.1300957e+01,8.2205750e+02
134,9.1816719e+04,-6.5662828e+04,1.0300000e+04,2.0032555e+01,8.3601843e+02,6.9967430e+01,8.3918030e+02
135,9.4843023e+04,-6.5662828e+04,1.0300000e+04,2.6954945e+01,8.5834875e+02,8.2829460e+01,8.6275714e+02
136,9.7869328e+04,-6.5662828e+04,1.0300000e+04,2.1342688e+01,8.5091425e+02,6.9406609e+01,8.5400690e+02
137,1.0089563e+05,-6.5662828e+04,1.0300000e+04,1.3037191e+01,8.4934875e+02,6.5192635e+01,8.5194678e+02
138,1.0392194e+05,-6.5662828e+04,1.0300000e+04,2.7197948e+00,8.7646942e+02,8.6068130e+01,8.8068933e+02
139,1.0694823e+05,-6.5662828e+04,1.0300000e+04,-2.2690077e+01,8.4927020e+02,7.9433395e+01,8.5327863e+02
140,1.0997455e+05,-6.5662828e+04,1.0300000e+04,-3.0518124e+01,7.7688507e+02,7.8852272e+01,7.8147266e+02
141,1.1300084e+05,-6.5662828e+04,1.0300000e+04,-2.5199787e+01,6.2919006e+02,6.3893654e+01,6.3292780e+02
142,-2.6209146e+04,-6.2645961e+04,1.0300000e+04,2.5908493e+01,5.5618689e+02,5.7330360e+01,5.5973376e+02
143,-2.3182842e+04,-6.2645961e+04,1.0300000e+04,4.1673161e+01,7.4459387e+02,7.2956581e+01,7.4931927e+02
144,-2.0156539e+04,-6.2645961e+04,1.0300000e+04,3.8889160e+01,7.9528845e+02,5.7206806e+01,7.9829114e+02
145,-1.7130234e+04,-6.2645961e+04,1.0300000e+04,2.5499937e+01,8.2909625e+02,4.7156635e+01,8.3082770e+02
146,-1.4103930e+04,-6.2645961e+04,1.0300000e+04,2.3513811e+00,8.4761206e+02,3.7275696e+01,8.4843457e+02
147,-1.1077625e+04,-6.2645961e+04,1.0300000e+04,-2.0043604e+01,8.3635651e+02,2.9820667e+01,8.3712793e+02
148,-8.0513203e+03,-6.2645961e+04,1.0300000e+04,-4.5479393e+01,8.5817340e+02,2.8869699e+01,8.5986243e+02
149,-5.0250176e+03,-6.2645961e+04,1.0300000e+04,-6.7905685e+01,8.5364801e+02,2.7609705e+01,8.5678961e+02
150,-1.9987129e+03,-6.2645961e+04,1.0300000e+04,-8.7457863e+01,8.2731610e+02,2.5331867e+01,8.3231152e+02
151,1.0275918e+03,-6.2645961e+04,1.0300000e+04,-1.0942136e+02,8.4490637e+02,2.6825083e+01,8.5238452e+02
152,4.0538965e+03,-6.2645961e+04,1.0300000e+04,-1.2723554e+02,8.4684637e+02,2.6032326e+01,8.5674695e+02
153,7.0802012e+03,-6.2645961e+04,1.0300000e+04,-1.3818201e+02,8.3312152e+02,2.4006310e+01,8.4484436e+02
154,1.0106506e+04,-6.2645961e+04,1.0300000e+04,-1.6432104e+02,8.6808618e+02,2.8557835e+01,8.8396301e+02
155,1.3132807e+04,-6.2645961e+04,1.0300000e+04,-1.8818150e+02,8.7188831e+02,3.3531326e+01,8.9259497e+02
156,1.6159111e+04,-6.2645961e+04,1.0300000e+04,-2.1074638e+02,8.5771021e+02,3.9579029e+01,8.8410822e+02
157,1.9185416e+04,-6.2645961e+04,1.0300000e+04,-2.5484644e+02,8.4774554e+02,3.8443748e+01,8.8605707e+02
158,2.2211721e+04,-6.2645961e+04,1.0300000e+04,-3.0263055e+02,8.4084619e+02,3.7462894e+01,8.9443335e+02
159,2.5238025e+04,-6.2645961e+04,1.0300000e+04,-3.8674115e+02,7.2888196e+02,5.5639320e+01,8.2700262e+02
160,2.8264330e+04,-6.2645961e+04,1.0300000e+04,-3.3165497e+02,5.1478479e+02,9.1809204e+01,6.1921509e+02
161,3.1290635e+04,-6.2645961e+04,1.0300000e+04,-1.1335340e+02,4.2780270e+02,1.1376925e+02,4.5695468e+02
162,3.4316938e+04,-6.2645961e+04,1.0300000e+04,8.2459650e+00,5.9732574e+02,1.1957314e+02,6.0923212e+02
163,3.7343242e+04,-6.2645961e+04,1.0300000e+04,-1.9939566e+01,7.1653589e+02,1.1141911e+02,7.2542090e+02
164,4.0369547e+04,-6.2645961e+04,1.0300000e+04,-3.5679207e+01,7.7759949e+02,1.0979726e+02,7.8612299e+02
165,4.3395852e+04,-6.2645961e+04,1.0300000e+04,-4.4619831e+01,8.0048962e+02,1.0948412e+02,8.0917322e+02
166,4.6422156e+04,-6.2645961e+04,1.0300000e+04,-2.7425085e+01,7.8561676e+02,1.1324818e+02,7.9421088e+02
167,4.9448461e+04,-6.2645961e+04,1.0300000e+04,-1.5326408e+01,7.3428595e+02,1.1325304e+02,7.4312653e+02
168,5.2474766e+04,-6.2645961e+04,1.0300000e+04,1.9013591e+00,7.2115936e+02,1.1611855e+02,7.3045050e+02
169,5.5501070e+04,-6.2645961e+04,1.0300000e+04,1.0765238e+01,7.2186749e+02,1.1565401e+02,7.3115283e+02
170,5.8527375e+04,-6.2645961e+04,1.0300000e+04,2.0522381e+01,7.4660358e+02,1.1479257e+02,7.5565558e+02
171,6.1553680e+04,-6.2645961e+04,1.0300000e+04,1.7574036e+01,7.6701050e+02,1.0022536e+02,7.7373065e+02
172,6.4579984e+04,-6.2645961e+04,1.0300000e+04,8.0281773e+00,7.8664783e+02,9.9579987e+01,7.9296625e+02
173,6.7606289e+04,-6.2645961e+04,1.0300000e+04,-4.8909874e+00,8.1480383e+02,9.5096909e+01,8.2034912e+02
174,7.0632594e+04,-6.2645961e+04,1.0300000e+04,-7.8662472e+00,8.0039264e+02,8.4886909e+01,8.0491992e+02
175,7.3658898e+04,-6.2645961e+04,1.0300000e+04,-9.7359552e+00,8.4033313e+02,8.6153099e+01,8.4479401e+02
176,7.6685203e+04,-6.2645961e+04,1.0300000e+04,-1.4074181e+01,8.4782831e+02,8.1979057e+01,8.5189874e+02
177,7.9711500e+04,-6.2645961e+04,1.0300000e+04,-1.4643746e+01,8.2046436e+02,7.7307068e+01,8.2422845e+02
178,8.2737805e+04,-6.2645961e+04,1.0300000e+04,-1.1475025e+01,7.8733936e+02,7.5851418e+01,7.9106787e+02
179,8.5764109e+04,-6.2645961e+04,1.0300000e+04,9.9682808e-02,7.5107104e+02,7.7604485e+01,7.5506964e+02
180,8.8790414e+04,-6.2645961e+04,1.0300000e+04,2.0122398e+01,7.4551501e+02,7.1325371e+01,7.4918945e+02
181,9.1816719e+04,-6.2645961e+04,1.0300000e+04,3.8065956e+01,7.6574011e+02,7.7434357e+01,7.7058612e+02
182,9.4843023e+04,-6.2645961e+04,1.0300000e+04,4.6685562e+01,7.8688263e+02,7.8444328e+01,7.9215991e+02
183,9.7869328e+04,-6.2645961e+04,1.0300000e+04,4.5095570e+01,7.9677307e+02,6.7780807e+01,8.0092145e+02
184,1.0089563e+05,-6.2645961e+04,1.0300000e+04,3.3734177e+01,8.0605872e+02,7.2520149e+01,8.1001715e+02
185,1.0392194e+05,-6.2645961e+04,1.0300000e+04,1.9673206e+01,8.2910590e+02,8.2800278e+01,8.3346234e+02
186,1.0694823e+05,-6.2645961e+04,1.0300000e+04,-6.5091503e-01,8.1630609e+02,7.8407440e+01,8.2006329e+02
187,1.0997455e+05,-6.2645961e+04,1.0300000e+04,-1.6902870e+01,7.4468079e+02,8.6889114e+01,7.4992322e+02
188,1.1300084e+05,-6.2645961e+04,1.0300000e+04,-1.4460080e+01,5.4912854e+02,6.4253662e+01,5.5306396e+02
189,-2.6209146e+04,-5.9629094e+04,1.0300000e+04,2.1054686e+01,5.6200299e+02,5.5604820e+01,5.6513947e+02
190,-2.3182842e+04,-5.9629094e+04,1.0300000e+04,3.3750687e+01,7.0043976e+02,6.5692284e+01,7.0432263e+02
191,-2.0156539e+04,-5.9629094e+04,1.0300000e+04,3.5826878e+01,7.6630176e+02,4.7525742e+01,7.6860956e+02
192,-1.7130234e+04,-5.9629094e+04,1.0300000e+04,2.0095734e+01,8.1880109e+02,3.4225037e+01,8.1976245e+02
193,-1.4103930e+04,-5.9629094e+04,1.0300000e+04,-4.3284059e+00,8.4852338e+02,2.1731918e+01,8.4881268e+02
194,-1.1077625e+04,-5.9629094e+04,1.0300000e+04,-3.1551460e+01,8.5806079e+02,1.5093161e+01,8.5877332e+02
195,-8.0513203e+03,-5.9629094e+04,1.0300000e+04,-5.8090611e+01,8.5343457e+02,1.1462826e+01,8.5548608e+02
196,-5.0250176e+03,-5.9629094e+04,1.0300000e+04,-8.7238159e+01,8.4868738e+02,1.1098989e+01,8.5323145e+02
197,-1.9987129e+03,-5.9629094e+04,1.0300000e+04,-1.1301411e+02,8.4610516e+02,1.1836732e+01,8.5370148e+02
198,1.0275918e+03,-5.9629094e+04,1.0300000e+04,-1.3654781e+02,8.4153351e+02,1.2158838e+01,8.5262640e+02
199,4.0538965e+03,-5.9629094e+04,1.0300000e+04,-1.5644728e+02,8.3982935e+02,1.2051785e+01,8.5436194e+02
200,7.0802012e+03,-5.9629094e+04,1.0300000e+04,-1.7065251e+02,8.4487634e+02,1.1177341e+01,8.6201117e+02
201,1.0106506e+04,-5.9629094e+04,1.0300000e+04,-1.8466592e+02,8.5249023e+02,1.0862522e+01,8.7232971e+02
202,1.3132807e+04,-5.9629094e+04,1.0300000e+04,-1.9131680e+02,8.5219165e+02,7.7179823e+00,8.7343707e+02
203,1.6159111e+04,-5.9629094e+04,1.0300000e+04,-1.9028423e+02,8.0705756e+02,-1.7685822e-01,8.2918634e+02
204,1.9185416e+04,-5.9629094e+04,1.0300000e+04,-2.1893547e+02,8.1574866e+02,-8.5473919e+00,8.4466071e+02
205,2.2211721e+04,-5.9629094e+04,1.0300000e+04,-2.4234506e+02,8.0158862e+02,-1.1906199e+01,8.3750653e+02
206,2.5238025e+04,-5.9629094e+04,1.0300000e+04,-2.7761673e+02,6.5337744e+02,-1.0277180e+01,7.0998505e+02
207,2.8264330e+04,-5.9629094e+04,1.0300000e+04,-8.9837303e+00,1.9894606e+01,-1.3344057e-01,2.1829350e+01
