Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
43,1.0089563e+05,-7.1696563e+04,2.0700000e+03,1.3871805e+01,8.9347742e+02,2.8118494e+02,9.3678131e+02
44,1.0392194e+05,-7.1696563e+04,2.0700000e+03,9.8494158e+00,8.8330750e+02,2.6804272e+02,9.2313379e+02
45,1.0694823e+05,-7.1696563e+04,2.0700000e+03,8.8640696e-01,8.8319403e+02,2.5325626e+02,9.1878790e+02
46,1.0997455e+05,-7.1696563e+04,2.0700000e+03,5.7817793e+00,8.2040747e+02,2.2313548e+02,8.5023016e+02
47,1.1300084e+05,-7.1696563e+04,2.0700000e+03,7.8730769e+00,8.5854028e+02,1.7545236e+02,8.7632013e+02
48,-2.6209146e+04,-6.8679695e+04,2.0700000e+03,2.6671711e+01,7.0578259e+02,2.0794714e+02,7.3626245e+02
49,-2.3182842e+04,-6.8679695e+04,2.0700000e+03,5.1098648e+01,5.5560565e+02,1.1440767e+02,5.6955933e+02
50,-2.0156539e+04,-6.8679695e+04,2.0700000e+03,3.1961622e+00,5.7998767e+02,9.2943710e+01,5.8739630e+02
51,-1.7130234e+04,-6.8679695e+04,2.0700000e+03,-6.2716746e+00,6.3376428e+02,1.2053770e+02,6.4515570e+02
52,-1.4103930e+04,-6.8679695e+04,2.0700000e+03,-6.5933859e-01,6.5448669e+02,1.3751715e+02,6.6877820e+02
53,-1.1077625e+04,-6.8679695e+04,2.0700000e+03,-1.5348345e+01,6.5429028e+02,1.2880797e+02,6.6702539e+02
54,-8.0513203e+03,-6.8679695e+04,2.0700000e+03,-1.1955224e+01,6.9317688e+02,1.4011935e+02,7.0729810e+02
55,-5.0250176e+03,-6.8679695e+04,2.0700000e+03,-1.1510404e+01,7.0901465e+02,1.4603244e+02,7.2398877e+02
56,-1.9987129e+03,-6.8679695e+04,2.0700000e+03,-2.1538769e+01,7.1639984e+02,1.3890831e+02,7.3006036e+02
57,1.0275918e+03,-6.8679695e+04,2.0700000e+03,-2.4168686e+01,6.9319556e+02,1.3765932e+02,7.0714520e+02
58,4.0538965e+03,-6.8679695e+04,2.0700000e+03,-2.5962917e+01,7.2242249e+02,1.5871353e+02,7.4010693e+02
59,7.0802012e+03,-6.8679695e+04,2.0700000e+03,-3.1078754e+01,7.2067371e+02,1.4210953e+02,7.3520850e+02
60,1.0106506e+04,-6.8679695e+04,2.0700000e+03,-3.5650646e+01,6.3858008e+02,1.0753705e+02,6.4855200e+02
61,1.3132807e+04,-6.8679695e+04,2.0700000e+03,-5.3259766e+01,6.1280383e+02,1.0161972e+02,6.2345142e+02
62,1.6159111e+04,-6.8679695e+04,2.0700000e+03,-7.3699921e+01,6.1547766e+02,1.0439271e+02,6.2860345e+02
63,1.9185416e+04,-6.8679695e+04,2.0700000e+03,-1.0970855e+02,5.8901514e+02,1.1730984e+02,6.1052142e+02
64,2.2211721e+04,-6.8679695e+04,2.0700000e+03,-1.1819416e+02,5.2902722e+02,1.2122210e+02,5.5545880e+02
65,2.5238025e+04,-6.8679695e+04,2.0700000e+03,-7.0108093e+01,5.1066922e+02,1.2263971e+02,5.2984778e+02
66,2.8264330e+04,-6.8679695e+04,2.0700000e+03,-2.5605104e+01,5.3193347e+02,1.2161147e+02,5.4625836e+02
67,3.1290635e+04,-6.8679695e+04,2.0700000e+03,-1.8408064e+01,6.0613629e+02,1.3758203e+02,6.2182703e+02
68,3.4316938e+04,-6.8679695e+04,2.0700000e+03,-9.0002308e+00,6.5985657e+02,1.5388855e+02,6.7762335e+02
69,3.7343242e+04,-6.8679695e+04,2.0700000e+03,1.7692703e+00,6.8468317e+02,1.5987744e+02,7.0310376e+02
70,4.0369547e+04,-6.8679695e+04,2.0700000e+03,6.5359735e+00,6.8791858e+02,1.4864482e+02,7.0382526e+02
71,4.3395852e+04,-6.8679695e+04,2.0700000e+03,-8.1288834e+00,6.6846661e+02,1.1960290e+02,6.7913074e+02
72,4.6422156e+04,-6.8679695e+04,2.0700000e+03,-1.2453669e+01,6.8285327e+02,1.5102829e+02,6.9946637e+02
73,4.9448461e+04,-6.8679695e+04,2.0700000e+03,-2.2898442e-01,6.4828918e+02,1.3895219e+02,6.6301331e+02
74,5.2474766e+04,-6.8679695e+04,2.0700000e+03,-7.3437252e+00,6.4977258e+02,1.2580090e+02,6.6187933e+02
75,5.5501070e+04,-6.8679695e+04,2.0700000e+03,-3.9854944e+00,6.9473950e+02,1.4883937e+02,7.1051532e+02
76,5.8527375e+04,-6.8679695e+04,2.0700000e+03,9.5238018e+00,6.7485217e+02,1.4690678e+02,6.9072266e+02
77,6.1553680e+04,-6.8679695e+04,2.0700000e+03,1.0085518e+01,6.7979871e+02,1.3862987e+02,6.9386328e+02
78,6.4579984e+04,-6.8679695e+04,2.0700000e+03,6.2686000e+00,6.6633258e+02,1.3365044e+02,6.7963287e+02
79,6.7606289e+04,-6.8679695e+04,2.0700000e+03,9.3255043e+00,7.3942993e+02,1.7333160e+02,7.5953107e+02
80,7.0632594e+04,-6.8679695e+04,2.0700000e+03,1.3066463e+01,7.9009021e+02,1.9066449e+02,8.1287531e+02
81,7.3658898e+04,-6.8679695e+04,2.0700000e+03,6.1094074e+00,7.8523639e+02,1.8203769e+02,8.0608392e+02
82,7.6685203e+04,-6.8679695e+04,2.0700000e+03,-6.1935711e+00,7.6752380e+02,1.7668813e+02,7.8762292e+02
83,7.9711500e+04,-6.8679695e+04,2.0700000e+03,-1.3444759e+01,7.3513623e+02,1.5885770e+02,7.5222455e+02
84,8.2737805e+04,-6.8679695e+04,2.0700000e+03,-3.7090917e+00,7.3332251e+02,1.6064386e+02,7.5072101e+02
85,8.5764109e+04,-6.8679695e+04,2.0700000e+03,-3.7737243e+00,7.2334332e+02,1.6202992e+02,7.4127826e+02
86,8.8790414e+04,-6.8679695e+04,2.0700000e+03,1.2798052e+01,7.1120349e+02,1.4371310e+02,7.2569116e+02
87,9.1816719e+04,-6.8679695e+04,2.0700000e+03,1.0559063e+01,6.9713025e+02,1.3538576e+02,7.1023334e+02
88,9.4843023e+04,-6.8679695e+04,2.0700000e+03,1.3532350e+01,6.1684442e+02,1.0784541e+02,6.2634717e+02
89,9.7869328e+04,-6.8679695e+04,2.0700000e+03,-2.3625362e+00,6.2755005e+02,1.0673058e+02,6.3656586e+02
90,1.0089563e+05,-6.8679695e+04,2.0700000e+03,5.2965784e+00,6.5320129e+02,1.2565089e+02,6.6519781e+02
91,1.0392194e+05,-6.8679695e+04,2.0700000e+03,2.7862005e+00,6.8658044e+02,1.2940210e+02,6.9867401e+02
92,1.0694823e+05,-6.8679695e+04,2.0700000e+03,-1.3309381e+01,6.6297009e+02,1.3756700e+02,6.7722314e+02
93,1.0997455e+05,-6.8679695e+04,2.0700000e+03,-3.5512211e+01,4.8852829e+02,8.5817490e+01,4.9727823e+02
94,1.1300084e+05,-6.8679695e+04,2.0700000e+03,-3.4784256e+01,6.0436328e+02,2.0527805e+02,6.3922137e+02
95,-2.6209146e+04,-6.5662828e+04,2.0700000e+03,5.6520710e+01,5.6778845e+02,2.3232877e+02,6.1608032e+02
96,-2.3182842e+04,-6.5662828e+04,2.0700000e+03,8.7811668e+01,4.0128754e+02,1.0419900e+02,4.2379242e+02
97,-2.0156539e+04,-6.5662828e+04,2.0700000e+03,4.7712009e+01,4.0517776e+02,3.3251629e+01,4.0933008e+02
98,-1.7130234e+04,-6.5662828e+04,2.0700000e+03,2.2425291e+01,4.9582031e+02,2.9199703e+01,4.9718536e+02
99,-1.4103930e+04,-6.5662828e+04,2.0700000e+03,4.5563202e+00,4.7934348e+02,2.2385111e+01,4.7988751e+02
100,-1.1077625e+04,-6.5662828e+04,2.0700000e+03,-3.0631747e+00,5.1197635e+02,2.3854357e+01,5.1254089e+02
101,-8.0513203e+03,-6.5662828e+04,2.0700000e+03,-1.4483893e+01,4.9571930e+02,2.7448399e+01,4.9668988e+02
102,-5.0250176e+03,-6.5662828e+04,2.0700000e+03,-2.2301805e+01,5.1265863e+02,2.6768194e+01,5.1384119e+02
103,-1.9987129e+03,-6.5662828e+04,2.0700000e+03,-2.8864580e+01,5.1502618e+02,2.6131645e+01,5.1649591e+02
104,1.0275918e+03,-6.5662828e+04,2.0700000e+03,-3.3447918e+01,5.0417218e+02,2.6522411e+01,5.0597607e+02
105,4.0538965e+03,-6.5662828e+04,2.0700000e+03,-4.7441105e+01,5.8322437e+02,3.6312160e+01,5.8627631e+02
106,7.0802012e+03,-6.5662828e+04,2.0700000e+03,-5.0018726e+01,4.7701071e+02,2.4691055e+01,4.8026111e+02
107,1.0106506e+04,-6.5662828e+04,2.0700000e+03,-6.9625000e+01,4.7780951e+02,2.5900621e+01,4.8354980e+02
108,1.3132807e+04,-6.5662828e+04,2.0700000e+03,-8.2135574e+01,4.5043643e+02,2.6676950e+01,4.5864026e+02
109,1.6159111e+04,-6.5662828e+04,2.0700000e+03,-1.0199083e+02,4.6209570e+02,3.3815823e+01,4.7442395e+02
110,1.9185416e+04,-6.5662828e+04,2.0700000e+03,-1.2542522e+02,3.9163834e+02,3.8959850e+01,4.1307379e+02
111,2.2211721e+04,-6.5662828e+04,2.0700000e+03,-1.3788104e+02,2.0197481e+02,3.3376015e+01,2.4681767e+02
112,2.5238025e+04,-6.5662828e+04,2.0700000e+03,-5.2408092e+01,1.3313193e+02,4.7236828e+01,1.5067195e+02
113,2.8264330e+04,-6.5662828e+04,2.0700000e+03,-1.1464712e+01,2.3205696e+02,4.9163113e+01,2.3748450e+02
114,3.1290635e+04,-6.5662828e+04,2.0700000e+03,6.2809730e+00,3.2176587e+02,4.8010098e+01,3.2538852e+02
115,3.4316938e+04,-6.5662828e+04,2.0700000e+03,2.1451063e+01,3.8391464e+02,4.0615067e+01,3.8665253e+02
116,3.7343242e+04,-6.5662828e+04,2.0700000e+03,2.2330364e+01,4.5636664e+02,4.2337559e+01,4.5886993e+02
117,4.0369547e+04,-6.5662828e+04,2.0700000e+03,1.1889003e+01,4.6399966e+02,3.7553696e+01,4.6566867e+02
118,4.3395852e+04,-6.5662828e+04,2.0700000e+03,-4.7136703e+00,4.7595923e+02,3.2651478e+01,4.7710117e+02
119,4.6422156e+04,-6.5662828e+04,2.0700000e+03,-2.2942381e+01,4.6950031e+02,3.0870085e+01,4.7107309e+02
120,4.9448461e+04,-6.5662828e+04,2.0700000e+03,-2.2409445e+01,4.5905795e+02,3.6348541e+01,4.6103970e+02
121,5.2474766e+04,-6.5662828e+04,2.0700000e+03,-1.5398790e+01,4.4360345e+02,3.5379959e+01,4.4527844e+02
122,5.5501070e+04,-6.5662828e+04,2.0700000e+03,4.7368574e+00,4.5261902e+02,4.0806721e+01,4.5447946e+02
123,5.8527375e+04,-6.5662828e+04,2.0700000e+03,2.1800375e+01,4.5901321e+02,3.9062843e+01,4.6118790e+02
124,6.1553680e+04,-6.5662828e+04,2.0700000e+03,2.2465769e+01,4.7652335e+02,3.7173840e+01,4.7849878e+02
125,6.4579984e+04,-6.5662828e+04,2.0700000e+03,1.7899645e+01,4.8803775e+02,3.4687271e+01,4.8959619e+02
126,6.7606289e+04,-6.5662828e+04,2.0700000e+03,1.0930904e+01,4.9953906e+02,3.5437000e+01,5.0091373e+02
127,7.0632594e+04,-6.5662828e+04,2.0700000e+03,1.0059261e+01,5.4371350e+02,4.4789963e+01,5.4564801e+02
128,7.3658898e+04,-6.5662828e+04,2.0700000e+03,8.8498049e+00,5.6304871e+02,5.2184006e+01,5.6553101e+02
129,7.6685203e+04,-6.5662828e+04,2.0700000e+03,5.7907099e-01,4.9771173e+02,3.9735657e+01,4.9929572e+02
130,7.9711500e+04,-6.5662828e+04,2.0700000e+03,-1.1213438e+01,5.3487897e+02,3.8387218e+01,5.3637195e+02
131,8.2737805e+04,-6.5662828e+04,2.0700000e+03,-1.0498296e+01,4.8035040e+02,3.1858116e+01,4.8152017e+02
132,8.5764109e+04,-6.5662828e+04,2.0700000e+03,-2.0259018e+00,5.1929449e+02,3.3875538e+01,5.2040216e+02
133,8.8790414e+04,-6.5662828e+04,2.0700000e+03,5.9340553e+00,4.8182336e+02,3.0396595e+01,4.8281769e+02
134,9.1816719e+04,-6.5662828e+04,2.0700000e+03,1.4555375e+01,5.3921631e+02,3.3092186e+01,5.4042682e+02
135,9.4843023e+04,-6.5662828e+04,2.0700000e+03,1.7832890e+01,4.8825064e+02,2.6299379e+01,4.8928351e+02
136,9.7869328e+04,-6.5662828e+04,2.0700000e+03,1.1444284e+01,4.7650977e+02,2.3865435e+01,4.7724426e+02
137,1.0089563e+05,-6.5662828e+04,2.0700000e+03,7.3379393e+00,5.3973224e+02,3.2605644e+01,5.4076599e+02
138,1.0392194e+05,-6.5662828e+04,2.0700000e+03,-7.0954723e+00,4.9696802e+02,2.9782375e+01,4.9791016e+02
139,1.0694823e+05,-6.5662828e+04,2.0700000e+03,-2.3361519e+01,4.5718387e+02,3.3131611e+01,4.5897772e+02
140,1.0997455e+05,-6.5662828e+04,2.0700000e+03,-5.1963379e+01,3.4522675e+02,3.5626137e+01,3.5092865e+02
141,1.1300084e+05,-6.5662828e+04,2.0700000e+03,-7.3069016e+01,4.3769122e+02,1.9913814e+02,4.8638327e+02
142,-2.6209146e+04,-6.2645961e+04,2.0700000e+03,5.8737251e+01,4.6266974e+02,2.2364857e+02,5.1723499e+02
143,-2.3182842e+04,-6.2645961e+04,2.0700000e+03,8.6946289e+01,3.2175220e+02,1.0485315e+02,3.4939706e+02
144,-2.0156539e+04,-6.2645961e+04,2.0700000e+03,5.7050865e+01,3.6292963e+02,2.7360437e+01,3.6840372e+02
145,-1.7130234e+04,-6.2645961e+04,2.0700000e+03,3.5155079e+01,3.9673840e+02,2.0068724e+01,3.9879819e+02
146,-1.4103930e+04,-6.2645961e+04,2.0700000e+03,1.3394764e+01,4.4123962e+02,1.7948135e+01,4.4180762e+02
147,-1.1077625e+04,-6.2645961e+04,2.0700000e+03,-5.5271826e+00,4.8733051e+02,1.8771587e+01,4.8772321e+02
148,-8.0513203e+03,-6.2645961e+04,2.0700000e+03,-1.8453279e+01,4.2083643e+02,1.4538739e+01,4.2149164e+02
149,-5.0250176e+03,-6.2645961e+04,2.0700000e+03,-3.1630203e+01,4.6542383e+02,1.7109837e+01,4.6681107e+02
150,-1.9987129e+03,-6.2645961e+04,2.0700000e+03,-4.1151367e+01,4.6616281e+02,1.7580040e+01,4.6830573e+02
151,1.0275918e+03,-6.2645961e+04,2.0700000e+03,-5.8887215e+01,4.6137497e+02,1.5875936e+01,4.6538867e+02
152,4.0538965e+03,-6.2645961e+04,2.0700000e+03,-5.7470890e+01,4.2686267e+02,1.6045006e+01,4.3101285e+02
153,7.0802012e+03,-6.2645961e+04,2.0700000e+03,-5.8883961e+01,3.9986740e+02,1.3563828e+01,4.0440729e+02
154,1.0106506e+04,-6.2645961e+04,2.0700000e+03,-8.5801086e+01,4.7162930e+02,1.3890499e+01,4.7957166e+02
155,1.3132807e+04,-6.2645961e+04,2.0700000e+03,-8.2457870e+01,3.6709296e+02,7.4819279e+00,3.7631439e+02
156,1.6159111e+04,-6.2645961e+04,2.0700000e+03,-7.3133339e+01,3.4518155e+02,1.1124908e+01,3.5301920e+02
157,1.9185416e+04,-6.2645961e+04,2.0700000e+03,-3.9841526e+01,2.3424133e+02,6.3149518e-01,2.3760629e+02
158,2.2211721e+04,-6.2645961e+04,2.0700000e+03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
159,2.5238025e+04,-6.2645961e+04,2.0700000e+03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
160,2.8264330e+04,-6.2645961e+04,2.0700000e+03,8.5466700e+00,5.8648949e+01,1.1855033e+01,6.0442425e+01
161,3.1290635e+04,-6.2645961e+04,2.0700000e+03,1.8653444e+01,1.2621149e+02,2.2151339e+01,1.2949121e+02
162,3.4316938e+04,-6.2645961e+04,2.0700000e+03,4.1701866e+01,2.2942607e+02,2.6259256e+01,2.3465915e+02
163,3.7343242e+04,-6.2645961e+04,2.0700000e+03,3.0516787e+01,3.2947369e+02,2.9950638e+01,3.3223669e+02
164,4.0369547e+04,-6.2645961e+04,2.0700000e+03,2.4653180e+00,3.7997464e+02,3.0495733e+01,3.8120441e+02
165,4.3395852e+04,-6.2645961e+04,2.0700000e+03,-1.4912479e+01,3.4698175e+02,2.6501541e+01,3.4831171e+02
166,4.6422156e+04,-6.2645961e+04,2.0700000e+03,-2.5869534e+01,3.6240027e+02,3.1599400e+01,3.6469400e+02
167,4.9448461e+04,-6.2645961e+04,2.0700000e+03,-3.6048328e+01,3.2125809e+02,2.5501667e+01,3.2427856e+02
168,5.2474766e+04,-6.2645961e+04,2.0700000e+03,-2.2431900e+01,2.8284799e+02,2.3680315e+01,2.8472253e+02
169,5.5501070e+04,-6.2645961e+04,2.0700000e+03,1.3515015e+01,2.5491159e+02,2.2500103e+01,2.5625931e+02
170,5.8527375e+04,-6.2645961e+04,2.0700000e+03,3.2229816e+01,2.9583539e+02,2.7321457e+01,2.9883740e+02
171,6.1553680e+04,-6.2645961e+04,2.0700000e+03,2.6624367e+01,3.3324506e+02,3.2910275e+01,3.3592291e+02
172,6.4579984e+04,-6.2645961e+04,2.0700000e+03,2.1425035e+01,3.7290930e+02,3.5062271e+01,3.7516629e+02
173,6.7606289e+04,-6.2645961e+04,2.0700000e+03,1.2120609e+01,3.7079407e+02,2.7439064e+01,3.7200543e+02
174,7.0632594e+04,-6.2645961e+04,2.0700000e+03,8.7696533e+00,4.3509711e+02,3.2185188e+01,4.3637402e+02
175,7.3658898e+04,-6.2645961e+04,2.0700000e+03,6.2051864e+00,4.6517346e+02,3.4232277e+01,4.6647260e+02
176,7.6685203e+04,-6.2645961e+04,2.0700000e+03,7.1009809e-01,4.4117450e+02,2.9248589e+01,4.4214355e+02
177,7.9711500e+04,-6.2645961e+04,2.0700000e+03,-7.7066698e+00,3.8763489e+02,2.2512526e+01,3.8836453e+02
178,8.2737805e+04,-6.2645961e+04,2.0700000e+03,-1.3752306e+01,3.7037277e+02,2.1493418e+01,3.7125070e+02
179,8.5764109e+04,-6.2645961e+04,2.0700000e+03,-6.9601851e+00,3.7991400e+02,2.4042522e+01,3.8073764e+02
180,8.8790414e+04,-6.2645961e+04,2.0700000e+03,7.9249382e+00,4.0143823e+02,2.8226566e+01,4.0250739e+02
181,9.1816719e+04,-6.2645961e+04,2.0700000e+03,2.1167984e+01,3.7258652e+02,2.3910751e+01,3.7395255e+02
182,9.4843023e+04,-6.2645961e+04,2.0700000e+03,2.6979864e+01,3.7817700e+02,2.0861374e+01,3.7971167e+02
183,9.7869328e+04,-6.2645961e+04,2.0700000e+03,2.2127241e+01,3.7488641e+02,1.7424227e+01,3.7594287e+02
184,1.0089563e+05,-6.2645961e+04,2.0700000e+03,1.4031841e+01,3.9938925e+02,2.0216604e+01,4.0014670e+02
185,1.0392194e+05,-6.2645961e+04,2.0700000e+03,2.7472353e+00,4.2492853e+02,2.4216530e+01,4.2562686e+02
186,1.0694823e+05,-6.2645961e+04,2.0700000e+03,-1.3866643e+01,3.8573346e+02,2.4216866e+01,3.8674155e+02
187,1.0997455e+05,-6.2645961e+04,2.0700000e+03,-5.1587540e+01,3.0581454e+02,4.3371372e+01,3.1315314e+02
188,1.1300084e+05,-6.2645961e+04,2.0700000e+03,-6.7091965e+01,3.9971115e+02,1.8148190e+02,4.4407883e+02
189,-2.6209146e+04,-5.9629094e+04,2.0700000e+03,3.7342018e+01,3.7004678e+02,1.7921983e+02,4.1285446e+02
190,-2.3182842e+04,-5.9629094e+04,2.0700000e+03,6.5827614e+01,2.4389290e+02,7.5866035e+01,2.6376633e+02
191,-2.0156539e+04,-5.9629094e+04,2.0700000e+03,4.3715546e+01,2.7411258e+02,1.8465418e+01,2.7819006e+02
192,-1.7130234e+04,-5.9629094e+04,2.0700000e+03,2.9409744e+01,3.2308603e+02,1.4120311e+01,3.2472897e+02
193,-1.4103930e+04,-5.9629094e+04,2.0700000e+03,1.6297489e+01,3.6420520e+02,1.2045925e+01,3.6476862e+02
194,-1.1077625e+04,-5.9629094e+04,2.0700000e+03,-3.3794737e+00,3.7286426e+02,1.0736423e+01,3.7303409e+02
195,-8.0513203e+03,-5.9629094e+04,2.0700000e+03,-2.6787209e+01,4.2205923e+02,1.1371188e+01,4.2306128e+02
196,-5.0250176e+03,-5.9629094e+04,2.0700000e+03,-3.7093742e+01,3.7721487e+02,8.3076448e+00,3.7912534e+02
197,-1.9987129e+03,-5.9629094e+04,2.0700000e+03,-5.2793903e+01,4.1387488e+02,1.0863651e+01,4.1736990e+02
198,1.0275918e+03,-5.9629094e+04,2.0700000e+03,-7.4235725e+01,4.5833105e+02,1.2459731e+01,4.6447125e+02
199,4.0538965e+03,-5.9629094e+04,2.0700000e+03,-7.6266586e+01,4.0846997e+02,9.6214619e+00,4.1564035e+02
200,7.0802012e+03,-5.9629094e+04,2.0700000e+03,-7.5031929e+01,3.9683459e+02,9.1598730e+00,4.0396957e+02
201,1.0106506e+04,-5.9629094e+04,2.0700000e+03,-7.7288269e+01,3.9954654e+02,4.7505198e+00,4.0698093e+02
202,1.3132807e+04,-5.9629094e+04,2.0700000e+03,-7.4122765e+01,3.6467783e+02,-1.0912013e+00,3.7213614e+02
203,1.6159111e+04,-5.9629094e+04,2.0700000e+03,-5.5950790e+01,2.9863379e+02,-4.7390924e+00,3.0386691e+02
204,1.9185416e+04,-5.9629094e+04,2.0700000e+03,-1.6780458e+01,2.1437805e+02,-8.2460814e+00,2.1519183e+02
205,2.2211721e+04,-5.9629094e+04,2.0700000e+03,-5.7122141e-01,1.1819609e+02,-1.6107300e+01,1.1928992e+02
206,2.5238025e+04,-5.9629094e+04,2.0700000e+03,-1.7903875e+01,3.8616299e+01,-1.3181876e+01,4.4559277e+01
207,2.8264330e+04,-5.9629094e+04,2.0700000e+03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
