Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
38,8.5764109e+04,-7.1696563e+04,9.0900000e+03,-1.4695737e+00,9.8266003e+02,4.9023655e+01,9.8388324e+02
39,8.8790414e+04,-7.1696563e+04,9.0900000e+03,1.2521863e+00,9.7895422e+02,4.6515404e+01,9.8005951e+02
40,9.1816719e+04,-7.1696563e+04,9.0900000e+03,3.8085017e+00,9.7942102e+02,5.2799400e+01,9.8085059e+02
41,9.4843023e+04,-7.1696563e+04,9.0900000e+03,5.2088060e+00,9.7354865e+02,7.8460480e+01,9.7671906e+02
42,9.7869328e+04,-7.1696563e+04,9.0900000e+03,2.2954044e+00,9.7637854e+02,5.6912865e+01,9.7803851e+02
43,1.0089563e+05,-7.1696563e+04,9.0900000e+03,2.0245403e-02,9.7828955e+02,4.7328762e+01,9.7943372e+02
44,1.0392194e+05,-7.1696563e+04,9.0900000e+03,-4.4472351e+00,9.7947870e+02,6.7962082e+01,9.8184375e+02
45,1.0694823e+05,-7.1696563e+04,9.0900000e+03,-1.4498047e+01,9.7147333e+02,6.4322502e+01,9.7370837e+02
46,1.0997455e+05,-7.1696563e+04,9.0900000e+03,-2.9910156e+01,9.5168982e+02,7.0783569e+01,9.5478711e+02
47,1.1300084e+05,-7.1696563e+04,9.0900000e+03,-2.7023302e+01,8.8320135e+02,5.8084026e+01,8.8552167e+02
48,-2.6209146e+04,-6.8679695e+04,9.0900000e+03,4.1659100e+01,7.6340784e+02,9.3509521e+01,7.7024084e+02
49,-2.3182842e+04,-6.8679695e+04,9.0900000e+03,4.4696846e+01,8.6996826e+02,1.0204803e+02,8.7707263e+02
50,-2.0156539e+04,-6.8679695e+04,9.0900000e+03,2.9166979e+01,9.1134717e+02,9.5771729e+01,9.1682965e+02
51,-1.7130234e+04,-6.8679695e+04,9.0900000e+03,1.1124766e+01,9.1380347e+02,1.0058369e+02,9.1938977e+02
52,-1.4103930e+04,-6.8679695e+04,9.0900000e+03,-3.4284153e+00,9.1984576e+02,1.0438605e+02,9.2575616e+02
53,-1.1077625e+04,-6.8679695e+04,9.0900000e+03,-1.3363237e+01,9.2192975e+02,1.0153613e+02,9.2760040e+02
54,-8.0513203e+03,-6.8679695e+04,9.0900000e+03,-2.1495846e+01,9.2942517e+02,1.0370912e+02,9.3544043e+02
55,-5.0250176e+03,-6.8679695e+04,9.0900000e+03,-3.3372391e+01,9.2576837e+02,9.4523911e+01,9.3117963e+02
56,-1.9987129e+03,-6.8679695e+04,9.0900000e+03,-4.3131664e+01,9.2067847e+02,1.0009398e+02,9.2710730e+02
57,1.0275918e+03,-6.8679695e+04,9.0900000e+03,-5.5263031e+01,9.2868030e+02,1.0024942e+02,9.3570886e+02
58,4.0538965e+03,-6.8679695e+04,9.0900000e+03,-6.9764236e+01,9.3915906e+02,9.9661552e+01,9.4700543e+02
59,7.0802012e+03,-6.8679695e+04,9.0900000e+03,-8.1094124e+01,9.4239966e+02,1.0883425e+02,9.5212305e+02
60,1.0106506e+04,-6.8679695e+04,9.0900000e+03,-9.7745407e+01,9.4615417e+02,1.1830746e+02,9.5851898e+02
61,1.3132807e+04,-6.8679695e+04,9.0900000e+03,-1.2171255e+02,9.4542120e+02,1.2214223e+02,9.6101715e+02
62,1.6159111e+04,-6.8679695e+04,9.0900000e+03,-1.4538866e+02,9.3627148e+02,1.2030424e+02,9.5509961e+02
63,1.9185416e+04,-6.8679695e+04,9.0900000e+03,-1.8139024e+02,9.0229620e+02,1.3969861e+02,9.3089020e+02
64,2.2211721e+04,-6.8679695e+04,9.0900000e+03,-1.9317290e+02,8.4901697e+02,1.6177876e+02,8.8561725e+02
65,2.5238025e+04,-6.8679695e+04,9.0900000e+03,-1.6834543e+02,8.2643103e+02,1.6394408e+02,8.5918921e+02
66,2.8264330e+04,-6.8679695e+04,9.0900000e+03,-1.1415778e+02,8.2674359e+02,1.6739821e+02,8.5121039e+02
67,3.1290635e+04,-6.8679695e+04,9.0900000e+03,-6.6809502e+01,8.4274066e+02,1.5095708e+02,8.5875690e+02
68,3.4316938e+04,-6.8679695e+04,9.0900000e+03,-3.2069233e+01,8.6075024e+02,1.3121091e+02,8.7128400e+02
69,3.7343242e+04,-6.8679695e+04,9.0900000e+03,-1.3210604e+01,8.8142719e+02,1.2385307e+02,8.9018420e+02
70,4.0369547e+04,-6.8679695e+04,9.0900000e+03,-5.2623606e+00,9.1037317e+02,1.2757335e+02,9.1928339e+02
71,4.3395852e+04,-6.8679695e+04,9.0900000e+03,-1.1448256e+01,9.1790448e+02,1.3055453e+02,9.2721313e+02
72,4.6422156e+04,-6.8679695e+04,9.0900000e+03,-1.7105844e+01,9.1820276e+02,1.3142264e+02,9.2771808e+02
73,4.9448461e+04,-6.8679695e+04,9.0900000e+03,-1.4838497e+01,9.0586096e+02,1.2949756e+02,9.1519061e+02
74,5.2474766e+04,-6.8679695e+04,9.0900000e+03,-6.2344475e+00,8.8231805e+02,1.1783071e+02,8.9017303e+02
75,5.5501070e+04,-6.8679695e+04,9.0900000e+03,5.7167492e+00,8.8814233e+02,1.2611732e+02,8.9707025e+02
76,5.8527375e+04,-6.8679695e+04,9.0900000e+03,1.5183843e+01,9.0316998e+02,1.2249374e+02,9.1156525e+02
77,6.1553680e+04,-6.8679695e+04,9.0900000e+03,1.6017164e+01,9.1692737e+02,1.1968521e+02,9.2484430e+02
78,6.4579984e+04,-6.8679695e+04,9.0900000e+03,1.4777738e+01,9.2267859e+02,1.2093876e+02,9.3068811e+02
79,6.7606289e+04,-6.8679695e+04,9.0900000e+03,1.1595249e+01,9.2229095e+02,1.1445860e+02,9.2943842e+02
80,7.0632594e+04,-6.8679695e+04,9.0900000e+03,8.9776478e+00,9.1699628e+02,1.0702493e+02,9.2326440e+02
81,7.3658898e+04,-6.8679695e+04,9.0900000e+03,4.3262053e+00,9.3150830e+02,1.1084468e+02,9.3809003e+02
82,7.6685203e+04,-6.8679695e+04,9.0900000e+03,-2.2235632e+00,9.3655408e+02,1.1043898e+02,9.4304572e+02
83,7.9711500e+04,-6.8679695e+04,9.0900000e+03,-7.9501572e+00,9.3237689e+02,1.0989473e+02,9.3886462e+02
84,8.2737805e+04,-6.8679695e+04,9.0900000e+03,-8.3261127e+00,9.2696399e+02,1.0897065e+02,9.3338428e+02
85,8.5764109e+04,-6.8679695e+04,9.0900000e+03,-3.1933327e+00,9.2181006e+02,1.1433458e+02,9.2887909e+02
86,8.8790414e+04,-6.8679695e+04,9.0900000e+03,5.5110335e+00,9.1354431e+02,1.0737410e+02,9.1984930e+02
87,9.1816719e+04,-6.8679695e+04,9.0900000e+03,1.0846437e+01,9.2172150e+02,1.1401073e+02,9.2880920e+02
88,9.4843023e+04,-6.8679695e+04,9.0900000e+03,1.2853986e+01,9.2191357e+02,1.1323627e+02,9.2893073e+02
89,9.7869328e+04,-6.8679695e+04,9.0900000e+03,9.7749271e+00,9.1548199e+02,1.0496951e+02,9.2153217e+02
90,1.0089563e+05,-6.8679695e+04,9.0900000e+03,4.1463752e+00,9.2360455e+02,1.0319093e+02,9.2936047e+02
91,1.0392194e+05,-6.8679695e+04,9.0900000e+03,-5.6272101e+00,9.2451721e+02,1.1729617e+02,9.3194537e+02
92,1.0694823e+05,-6.8679695e+04,9.0900000e+03,-2.4497511e+01,9.0983734e+02,1.0448528e+02,9.1614484e+02
93,1.0997455e+05,-6.8679695e+04,9.0900000e+03,-4.0685745e+01,8.7158014e+02,1.1048906e+02,8.7949707e+02
94,1.1300084e+05,-6.8679695e+04,9.0900000e+03,-3.5483585e+01,7.3997559e+02,8.5403107e+01,7.4573230e+02
95,-2.6209146e+04,-6.5662828e+04,9.0900000e+03,3.5886471e+01,6.3411951e+02,8.3638763e+01,6.4061755e+02
96,-2.3182842e+04,-6.5662828e+04,9.0900000e+03,5.0524414e+01,8.0019769e+02,9.7253067e+01,8.0766779e+02
97,-2.0156539e+04,-6.5662828e+04,9.0900000e+03,4.1424423e+01,8.3464728e+02,8.3451248e+01,8.3983105e+02
98,-1.7130234e+04,-6.5662828e+04,9.0900000e+03,2.1410416e+01,8.5364520e+02,7.2402359e+01,8.5697760e+02
99,-1.4103930e+04,-6.5662828e+04,9.0900000e+03,2.1344063e+00,8.7615723e+02,7.4518890e+01,8.7932312e+02
100,-1.1077625e+04,-6.5662828e+04,9.0900000e+03,-1.5035309e+01,8.7207556e+02,7.0859863e+01,8.7507886e+02
101,-8.0513203e+03,-6.5662828e+04,9.0900000e+03,-3.1831104e+01,8.8683655e+02,6.8498077e+01,8.9004736e+02
102,-5.0250176e+03,-6.5662828e+04,9.0900000e+03,-4.9643166e+01,8.8339160e+02,6.4940750e+01,8.8716541e+02
103,-1.9987129e+03,-6.5662828e+04,9.0900000e+03,-6.2325886e+01,8.7264282e+02,6.8415962e+01,8.7753674e+02
104,1.0275918e+03,-6.5662828e+04,9.0900000e+03,-8.1237755e+01,8.8579578e+02,6.3846134e+01,8.9180157e+02
105,4.0538965e+03,-6.5662828e+04,9.0900000e+03,-9.7313492e+01,8.9059698e+02,6.5080719e+01,8.9825854e+02
106,7.0802012e+03,-6.5662828e+04,9.0900000e+03,-1.1129072e+02,8.8418195e+02,6.7762451e+01,8.9373096e+02
107,1.0106506e+04,-6.5662828e+04,9.0900000e+03,-1.3711624e+02,9.0872571e+02,7.4424866e+01,9.2202081e+02
108,1.3132807e+04,-6.5662828e+04,9.0900000e+03,-1.6260612e+02,9.1474561e+02,8.0846764e+01,9.3259662e+02
109,1.6159111e+04,-6.5662828e+04,9.0900000e+03,-1.9742729e+02,8.8863037e+02,8.4825104e+01,9.1424109e+02
110,1.9185416e+04,-6.5662828e+04,9.0900000e+03,-2.3523505e+02,8.5306677e+02,9.9932259e+01,8.9053070e+02
111,2.2211721e+04,-6.5662828e+04,9.0900000e+03,-2.6790329e+02,7.8169757e+02,1.1960017e+02,8.3494159e+02
112,2.5238025e+04,-6.5662828e+04,9.0900000e+03,-2.7375034e+02,7.2457275e+02,1.4355779e+02,7.8775232e+02
113,2.8264330e+04,-6.5662828e+04,9.0900000e+03,-2.1823486e+02,6.7735083e+02,1.5995932e+02,7.2939539e+02
114,3.1290635e+04,-6.5662828e+04,9.0900000e+03,-1.0734035e+02,6.7304791e+02,1.5477342e+02,6.9890649e+02
115,3.4316938e+04,-6.5662828e+04,9.0900000e+03,-2.6590481e+01,7.2278894e+02,1.3095494e+02,7.3503748e+02
116,3.7343242e+04,-6.5662828e+04,9.0900000e+03,-6.1944861e+00,7.7849390e+02,1.1041743e+02,7.8630981e+02
117,4.0369547e+04,-6.5662828e+04,9.0900000e+03,-9.8598242e+00,8.3029816e+02,1.1204303e+02,8.3788171e+02
118,4.3395852e+04,-6.5662828e+04,9.0900000e+03,-1.8440748e+01,8.5778564e+02,1.1386497e+02,8.6550647e+02
119,4.6422156e+04,-6.5662828e+04,9.0900000e+03,-2.7469219e+01,8.3890063e+02,1.1976184e+02,8.4785120e+02
120,4.9448461e+04,-6.5662828e+04,9.0900000e+03,-2.2501949e+01,7.9653711e+02,1.0952354e+02,8.0434637e+02
121,5.2474766e+04,-6.5662828e+04,9.0900000e+03,-8.3463964e+00,7.6891620e+02,1.0923262e+02,7.7668109e+02
122,5.5501070e+04,-6.5662828e+04,9.0900000e+03,8.9847345e+00,7.7035706e+02,1.1022124e+02,7.7825415e+02
123,5.8527375e+04,-6.5662828e+04,9.0900000e+03,2.0891531e+01,8.0711371e+02,1.1440244e+02,8.1544891e+02
124,6.1553680e+04,-6.5662828e+04,9.0900000e+03,2.1612562e+01,8.2325714e+02,1.0723146e+02,8.3049261e+02
125,6.4579984e+04,-6.5662828e+04,9.0900000e+03,1.6501759e+01,8.2247388e+02,9.4933311e+01,8.2809894e+02
126,6.7606289e+04,-6.5662828e+04,9.0900000e+03,8.5682821e+00,8.5461542e+02,1.0021058e+02,8.6051331e+02
127,7.0632594e+04,-6.5662828e+04,9.0900000e+03,6.6057997e+00,8.5132220e+02,9.0261253e+01,8.5611932e+02
128,7.3658898e+04,-6.5662828e+04,9.0900000e+03,5.6313992e-01,8.7804382e+02,9.5570297e+01,8.8322986e+02
129,7.6685203e+04,-6.5662828e+04,9.0900000e+03,-5.1491957e+00,8.8471893e+02,9.2961868e+01,8.8960443e+02
130,7.9711500e+04,-6.5662828e+04,9.0900000e+03,-1.1766556e+01,8.4789215e+02,8.2029861e+01,8.5193219e+02
131,8.2737805e+04,-6.5662828e+04,9.0900000e+03,-1.0710399e+01,8.4787677e+02,9.0381004e+01,8.5274756e+02
132,8.5764109e+04,-6.5662828e+04,9.0900000e+03,1.1377679e-01,8.1271027e+02,7.9810555e+01,8.1661969e+02
133,8.8790414e+04,-6.5662828e+04,9.0900000e+03,1.1572541e+01,8.1481348e+02,8.4870575e+01,8.1930334e+02
134,9.1816719e+04,-6.5662828e+04,9.0900000e+03,2.0280972e+01,8.2694611e+02,8.1346985e+01,8.3118500e+02
135,9.4843023e+04,-6.5662828e+04,9.0900000e+03,2.6591862e+01,8.4712769e+02,9.3494209e+01,8.5268610e+02
136,9.7869328e+04,-6.5662828e+04,9.0900000e+03,2.1089661e+01,8.4071234e+02,8.1684143e+01,8.4493451e+02
137,1.0089563e+05,-6.5662828e+04,9.0900000e+03,1.2989638e+01,8.3948212e+02,7.5842125e+01,8.4300116e+02
138,1.0392194e+05,-6.5662828e+04,9.0900000e+03,1.8051910e+00,8.6605157e+02,9.5889038e+01,8.7134564e+02
139,1.0694823e+05,-6.5662828e+04,9.0900000e+03,-2.4725029e+01,8.4800928e+02,9.4728676e+01,8.5364197e+02
140,1.0997455e+05,-6.5662828e+04,9.0900000e+03,-3.6926380e+01,7.8568634e+02,9.5513161e+01,7.9233154e+02
141,1.1300084e+05,-6.5662828e+04,9.0900000e+03,-2.5241770e+01,5.9786371e+02,7.2682205e+01,6.0279425e+02
142,-2.6209146e+04,-6.2645961e+04,9.0900000e+03,2.7535597e+01,5.3569733e+02,7.0144028e+01,5.4097137e+02
143,-2.3182842e+04,-6.2645961e+04,9.0900000e+03,4.9572029e+01,7.4482257e+02,8.7965225e+01,7.5163550e+02
144,-2.0156539e+04,-6.2645961e+04,9.0900000e+03,4.5617405e+01,7.8502710e+02,6.6634544e+01,7.8916962e+02
145,-1.7130234e+04,-6.2645961e+04,9.0900000e+03,2.9699406e+01,8.1647186e+02,5.2808594e+01,8.1871674e+02
146,-1.4103930e+04,-6.2645961e+04,9.0900000e+03,6.4702325e+00,8.3600531e+02,4.3250053e+01,8.3714832e+02
147,-1.1077625e+04,-6.2645961e+04,9.0900000e+03,-1.7670929e+01,8.2788733e+02,3.5099102e+01,8.2881940e+02
148,-8.0513203e+03,-6.2645961e+04,9.0900000e+03,-4.3979813e+01,8.4782208e+02,3.3064957e+01,8.4960571e+02
149,-5.0250176e+03,-6.2645961e+04,9.0900000e+03,-6.6273239e+01,8.4376617e+02,3.1873554e+01,8.4696484e+02
150,-1.9987129e+03,-6.2645961e+04,9.0900000e+03,-8.6349091e+01,8.2208826e+02,2.9478254e+01,8.2713617e+02
151,1.0275918e+03,-6.2645961e+04,9.0900000e+03,-1.0918407e+02,8.4150018e+02,3.0643179e+01,8.4910706e+02
152,4.0538965e+03,-6.2645961e+04,9.0900000e+03,-1.2700438e+02,8.4367804e+02,2.9869579e+01,8.5370660e+02
153,7.0802012e+03,-6.2645961e+04,9.0900000e+03,-1.3834479e+02,8.3172705e+02,2.9202362e+01,8.4365979e+02
154,1.0106506e+04,-6.2645961e+04,9.0900000e+03,-1.6433803e+02,8.6394415e+02,3.2434666e+01,8.8003326e+02
155,1.3132807e+04,-6.2645961e+04,9.0900000e+03,-1.8844258e+02,8.6707404e+02,3.7423862e+01,8.8810394e+02
156,1.6159111e+04,-6.2645961e+04,9.0900000e+03,-2.1023628e+02,8.4776202e+02,4.6930790e+01,8.7470123e+02
157,1.9185416e+04,-6.2645961e+04,9.0900000e+03,-2.2901180e+02,7.9476843e+02,3.3992664e+01,8.2780359e+02
158,2.2211721e+04,-6.2645961e+04,9.0900000e+03,-3.0751694e+02,8.1484052e+02,4.2193008e+01,8.7195874e+02
159,2.5238025e+04,-6.2645961e+04,9.0900000e+03,-3.7515979e+02,6.9360388e+02,6.0411369e+01,7.9087347e+02
160,2.8264330e+04,-6.2645961e+04,9.0900000e+03,-3.2572098e+02,4.8360294e+02,1.0244714e+02,5.9199774e+02
161,3.1290635e+04,-6.2645961e+04,9.0900000e+03,-1.0885958e+02,4.0922131e+02,1.2343365e+02,4.4107635e+02
162,3.4316938e+04,-6.2645961e+04,9.0900000e+03,1.8785179e+01,5.9827405e+02,1.2814702e+02,6.1213263e+02
163,3.7343242e+04,-6.2645961e+04,9.0900000e+03,-2.1063840e+00,6.9630566e+02,1.1210359e+02,7.0527527e+02
164,4.0369547e+04,-6.2645961e+04,9.0900000e+03,-2.5441790e+01,7.6013837e+02,1.0960165e+02,7.6842053e+02
165,4.3395852e+04,-6.2645961e+04,9.0900000e+03,-3.9947868e+01,7.8384796e+02,1.1196815e+02,7.9281165e+02
166,4.6422156e+04,-6.2645961e+04,9.0900000e+03,-3.3968777e+01,7.5577631e+02,1.1325533e+02,7.6496954e+02
167,4.9448461e+04,-6.2645961e+04,9.0900000e+03,-2.1523415e+01,7.0618121e+02,1.1456552e+02,7.1573767e+02
168,5.2474766e+04,-6.2645961e+04,9.0900000e+03,-5.0909376e+00,6.6524579e+02,1.2482558e+02,6.7687469e+02
169,5.5501070e+04,-6.2645961e+04,9.0900000e+03,1.4603949e+01,6.7965686e+02,1.2818130e+02,6.9179272e+02
170,5.8527375e+04,-6.2645961e+04,9.0900000e+03,2.6178772e+01,7.0455542e+02,1.2382706e+02,7.1583295e+02
171,6.1553680e+04,-6.2645961e+04,9.0900000e+03,2.2944040e+01,7.4857874e+02,1.1078139e+02,7.5707928e+02
172,6.4579984e+04,-6.2645961e+04,9.0900000e+03,1.1592252e+01,7.6845758e+02,1.0501395e+02,7.7568640e+02
173,6.7606289e+04,-6.2645961e+04,9.0900000e+03,-3.3401623e-01,7.9578455e+02,9.9015076e+01,8.0192096e+02
174,7.0632594e+04,-6.2645961e+04,9.0900000e+03,-4.3616557e+00,7.8575610e+02,9.0368973e+01,7.9094763e+02
175,7.3658898e+04,-6.2645961e+04,9.0900000e+03,-6.8434758e+00,8.2390125e+02,9.0418777e+01,8.2887610e+02
176,7.6685203e+04,-6.2645961e+04,9.0900000e+03,-1.1358390e+01,8.3855933e+02,8.8756371e+01,8.4331989e+02
177,7.9711500e+04,-6.2645961e+04,9.0900000e+03,-1.4453722e+01,8.0551855e+02,8.3328018e+01,8.0994604e+02
178,8.2737805e+04,-6.2645961e+04,9.0900000e+03,-1.2685663e+01,7.7010382e+02,8.0218018e+01,7.7437445e+02
179,8.5764109e+04,-6.2645961e+04,9.0900000e+03,-9.4098830e-01,7.3061438e+02,8.0568787e+01,7.3504395e+02
180,8.8790414e+04,-6.2645961e+04,9.0900000e+03,1.9496181e+01,7.3337305e+02,7.6682465e+01,7.3762885e+02
181,9.1816719e+04,-6.2645961e+04,9.0900000e+03,3.7597855e+01,7.5072827e+02,8.0996994e+01,7.5602057e+02
182,9.4843023e+04,-6.2645961e+04,9.0900000e+03,4.6024033e+01,7.6921765e+02,8.1337494e+01,7.7487408e+02
183,9.7869328e+04,-6.2645961e+04,9.0900000e+03,4.3828934e+01,7.7880170e+02,7.1500168e+01,7.8330408e+02
184,1.0089563e+05,-6.2645961e+04,9.0900000e+03,3.1085014e+01,7.9013745e+02,7.5324745e+01,7.9432819e+02
185,1.0392194e+05,-6.2645961e+04,9.0900000e+03,1.6699186e+01,8.1142529e+02,8.4627777e+01,8.1599738e+02
186,1.0694823e+05,-6.2645961e+04,9.0900000e+03,-3.7118275e+00,8.1157263e+02,8.5771469e+01,8.1610089e+02
187,1.0997455e+05,-6.2645961e+04,9.0900000e+03,-2.2591480e+01,7.3495367e+02,9.4401634e+01,7.4133594e+02
188,1.1300084e+05,-6.2645961e+04,9.0900000e+03,-1.8625618e+01,5.5325360e+02,7.5877487e+01,5.5874310e+02
189,-2.6209146e+04,-5.9629094e+04,9.0900000e+03,2.5668068e+01,5.4640979e+02,6.8154480e+01,5.5124182e+02
190,-2.3182842e+04,-5.9629094e+04,9.0900000e+03,4.1529648e+01,6.9970117e+02,8.1938538e+01,7.0570557e+02
191,-2.0156539e+04,-5.9629094e+04,9.0900000e+03,4.3159187e+01,7.5471393e+02,5.6353554e+01,7.5804456e+02
192,-1.7130234e+04,-5.9629094e+04,9.0900000e+03,2.4896250e+01,8.0659888e+02,3.9927086e+01,8.0797015e+02
193,-1.4103930e+04,-5.9629094e+04,9.0900000e+03,7.9147649e-01,8.2961652e+02,2.6875690e+01,8.3005212e+02
194,-1.1077625e+04,-5.9629094e+04,9.0900000e+03,-2.8663275e+01,8.4277045e+02,1.8955095e+01,8.4347070e+02
195,-8.0513203e+03,-5.9629094e+04,9.0900000e+03,-5.6868591e+01,8.4266943e+02,1.4985106e+01,8.4471912e+02
196,-5.0250176e+03,-5.9629094e+04,9.0900000e+03,-8.6251450e+01,8.3930188e+02,1.4444252e+01,8.4384570e+02
197,-1.9987129e+03,-5.9629094e+04,9.0900000e+03,-1.1230109e+02,8.4004584e+02,1.5401947e+01,8.4765900e+02
198,1.0275918e+03,-5.9629094e+04,9.0900000e+03,-1.3645863e+02,8.3721887e+02,1.5390129e+01,8.4840631e+02
199,4.0538965e+03,-5.9629094e+04,9.0900000e+03,-1.5719728e+02,8.3980725e+02,1.5267694e+01,8.5452936e+02
200,7.0802012e+03,-5.9629094e+04,9.0900000e+03,-1.7196376e+02,8.4612390e+02,1.5258604e+01,8.6355664e+02
201,1.0106506e+04,-5.9629094e+04,9.0900000e+03,-1.8463188e+02,8.4748804e+02,1.4599829e+01,8.6748950e+02
202,1.3132807e+04,-5.9629094e+04,9.0900000e+03,-1.9121019e+02,8.4596606e+02,1.1256828e+01,8.6737915e+02
203,1.6159111e+04,-5.9629094e+04,9.0900000e+03,-1.8455173e+02,7.8991504e+02,-2.2859449e+00,8.1119067e+02
204,1.9185416e+04,-5.9629094e+04,9.0900000e+03,-1.8867091e+02,7.5494354e+02,-1.8123272e+01,7.7837323e+02
205,2.2211721e+04,-5.9629094e+04,9.0900000e+03,-2.4627164e+02,7.8504993e+02,-2.9390896e+01,8.2329639e+02
206,2.5238025e+04,-5.9629094e+04,9.0900000e+03,-2.6461450e+02,6.3596350e+02,-2.8637356e+01,6.8941315e+02
207,2.8264330e+04,-5.9629094e+04,9.0900000e+03,-6.4504919e+00,1.3662925e+01,-1.6634567e-01,1.5109997e+01
