Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
521,-1.7130234e+04,-3.8511016e+04,1.3800000e+04,-6.2870174e+01,7.8509619e+02,1.7529892e+01,7.8780457e+02
522,-1.4103930e+04,-3.8511016e+04,1.3800000e+04,-7.7570770e+01,7.9519604e+02,2.3285816e+01,7.9930988e+02
523,-1.1077625e+04,-3.8511016e+04,1.3800000e+04,-8.7700989e+01,7.7732166e+02,3.1507504e+01,7.8288770e+02
524,-8.0513203e+03,-3.8511016e+04,1.3800000e+04,-8.9918335e+01,7.6743115e+02,3.4771652e+01,7.7346295e+02
525,-5.0250176e+03,-3.8511016e+04,1.3800000e+04,-8.7286346e+01,7.7499603e+02,4.3440819e+01,7.8110492e+02
526,-1.9987129e+03,-3.8511016e+04,1.3800000e+04,-7.4305199e+01,7.5187708e+02,4.5213421e+01,7.5689142e+02
527,1.0275918e+03,-3.8511016e+04,1.3800000e+04,-5.3813648e+01,7.5174536e+02,4.7212006e+01,7.5514636e+02
528,4.0538965e+03,-3.8511016e+04,1.3800000e+04,-3.6234665e+01,7.7210547e+02,4.5755054e+01,7.7430829e+02
529,7.0802012e+03,-3.8511016e+04,1.3800000e+04,-1.7118280e+01,7.8110828e+02,4.5305851e+01,7.8260834e+02
530,1.0106506e+04,-3.8511016e+04,1.3800000e+04,2.8771996e+00,7.2554492e+02,3.4417629e+01,7.2636646e+02
531,1.3132807e+04,-3.8511016e+04,1.3800000e+04,1.9734039e+01,6.4788544e+02,2.4518673e+01,6.4864948e+02
532,1.6159111e+04,-3.8511016e+04,1.3800000e+04,3.5904713e+01,5.9449280e+02,5.7988715e+00,5.9560431e+02
533,1.9185416e+04,-3.8511016e+04,1.3800000e+04,3.6421104e+01,6.0942322e+02,7.7651849e+00,6.1055994e+02
534,2.2211721e+04,-3.8511016e+04,1.3800000e+04,6.7586060e+01,7.6958698e+02,3.4258610e+01,7.7330823e+02
535,2.5238025e+04,-3.8511016e+04,1.3800000e+04,1.0248360e+02,8.0517841e+02,2.0949026e+01,8.1194458e+02
536,2.8264330e+04,-3.8511016e+04,1.3800000e+04,9.2846916e+01,7.7482159e+02,-3.2816345e+01,7.8105444e+02
537,3.1290635e+04,-3.8511016e+04,1.3800000e+04,8.8000008e+01,7.4337158e+02,-7.1895584e+01,7.5200684e+02
538,3.4316938e+04,-3.8511016e+04,1.3800000e+04,1.1418900e+02,7.8689441e+02,-8.8380928e+01,8.0003320e+02
539,3.7343242e+04,-3.8511016e+04,1.3800000e+04,1.6756709e+02,5.6831677e+02,-8.0827782e+01,5.9799316e+02
540,4.0369547e+04,-3.8511016e+04,1.3800000e+04,9.6504456e+01,2.8555261e+02,-1.0085424e+02,3.1784427e+02
541,4.3395852e+04,-3.8511016e+04,1.3800000e+04,-7.9592361e+01,1.7874185e+02,-8.2483665e+01,2.1233734e+02
542,4.6422156e+04,-3.8511016e+04,1.3800000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
543,4.9448461e+04,-3.8511016e+04,1.3800000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
544,5.2474766e+04,-3.8511016e+04,1.3800000e+04,-6.8464996e+01,5.2948810e+02,-1.6863564e+01,5.3416241e+02
545,5.5501070e+04,-3.8511016e+04,1.3800000e+04,-1.1404565e+02,9.8593701e+02,-3.7511181e+01,9.9321967e+02
546,5.8527375e+04,-3.8511016e+04,1.3800000e+04,-1.3941098e+02,1.0792793e+03,-3.8857712e+01,1.0889395e+03
547,6.1553680e+04,-3.8511016e+04,1.3800000e+04,-1.6515878e+02,1.0354738e+03,-3.2840961e+01,1.0490767e+03
548,6.4579984e+04,-3.8511016e+04,1.3800000e+04,-1.6385558e+02,8.7303943e+02,-3.2226834e+00,8.8828876e+02
549,6.7606289e+04,-3.8511016e+04,1.3800000e+04,-1.4961433e+02,8.0289996e+02,3.3084148e+01,8.1739056e+02
550,7.0632594e+04,-3.8511016e+04,1.3800000e+04,-1.4468051e+02,8.0660883e+02,6.8264648e+01,8.2232007e+02
551,7.3658898e+04,-3.8511016e+04,1.3800000e+04,-1.4570348e+02,7.3638098e+02,7.1245926e+01,7.5403082e+02
552,7.6685203e+04,-3.8511016e+04,1.3800000e+04,-1.1325053e+02,5.4592639e+02,5.3978725e+01,5.6015625e+02
553,7.9711500e+04,-3.8511016e+04,1.3800000e+04,3.9372361e+00,3.6161438e+02,1.1929132e+01,3.6183252e+02
554,8.2737805e+04,-3.8511016e+04,1.3800000e+04,2.1352452e+02,4.5000043e+02,-4.0359783e+01,4.9972192e+02
555,8.5764109e+04,-3.8511016e+04,1.3800000e+04,2.5830035e+02,4.6516833e+02,-6.8926682e+01,5.3651794e+02
556,8.8790414e+04,-3.8511016e+04,1.3800000e+04,1.3704755e+02,2.2564127e+02,-7.1016800e+01,2.7338507e+02
557,9.1816719e+04,-3.8511016e+04,1.3800000e+04,-5.0855934e+01,1.6432921e+02,-4.2530754e+01,1.7719843e+02
558,9.4843023e+04,-3.8511016e+04,1.3800000e+04,-1.3906207e+02,5.5581403e+02,-3.0499889e+01,5.7375757e+02
559,9.7869328e+04,-3.8511016e+04,1.3800000e+04,-9.9398727e+01,8.5209863e+02,-1.1412178e+01,8.5795245e+02
560,1.0089563e+05,-3.8511016e+04,1.3800000e+04,-4.1292625e+01,9.1770074e+02,-1.9993439e+01,9.1884680e+02
561,1.0392194e+05,-3.8511016e+04,1.3800000e+04,-3.2106236e+01,9.1464795e+02,-2.8490288e+01,9.1565460e+02
562,1.0694823e+05,-3.8511016e+04,1.3800000e+04,-2.6520817e+01,8.8827002e+02,-3.5079967e+01,8.8935797e+02
563,1.0997455e+05,-3.8511016e+04,1.3800000e+04,-1.7403399e+01,8.2379724e+02,-2.9504055e+01,8.2450909e+02
564,1.1300084e+05,-3.8511016e+04,1.3800000e+04,-6.7002211e+00,5.6245837e+02,-2.1714632e+01,5.6291730e+02
565,-2.6209146e+04,-3.5494148e+04,1.3800000e+04,-1.4389483e+01,4.7728293e+02,3.9117160e+00,4.7751581e+02
566,-2.3182842e+04,-3.5494148e+04,1.3800000e+04,-2.8814507e+01,6.6529419e+02,5.2186475e+00,6.6593829e+02
567,-2.0156539e+04,-3.5494148e+04,1.3800000e+04,-4.8876873e+01,7.6878534e+02,7.9905071e+00,7.7037891e+02
568,-1.7130234e+04,-3.5494148e+04,1.3800000e+04,-7.0262894e+01,7.9841608e+02,1.4940499e+01,8.0164099e+02
569,-1.4103930e+04,-3.5494148e+04,1.3800000e+04,-8.5677635e+01,7.9999554e+02,2.2059141e+01,8.0487280e+02
570,-1.1077625e+04,-3.5494148e+04,1.3800000e+04,-9.7016998e+01,7.8554254e+02,3.3094082e+01,7.9220233e+02
571,-8.0513203e+03,-3.5494148e+04,1.3800000e+04,-8.9492752e+01,7.4008160e+02,3.9376232e+01,7.4651202e+02
572,-5.0250176e+03,-3.5494148e+04,1.3800000e+04,-8.8028152e+01,7.7797015e+02,5.3531467e+01,7.8476245e+02
573,-1.9987129e+03,-3.5494148e+04,1.3800000e+04,-6.1659576e+01,7.4816504e+02,5.6635048e+01,7.5283484e+02
574,1.0275918e+03,-3.5494148e+04,1.3800000e+04,-3.1563988e+01,7.5893396e+02,5.6944134e+01,7.6172156e+02
575,4.0538965e+03,-3.5494148e+04,1.3800000e+04,-1.6690652e+00,7.9491425e+02,5.4646721e+01,7.9679218e+02
576,7.0802012e+03,-3.5494148e+04,1.3800000e+04,3.2078075e+01,7.8452740e+02,4.3466160e+01,7.8638513e+02
577,1.0106506e+04,-3.5494148e+04,1.3800000e+04,6.3175434e+01,7.2908142e+02,1.9679518e+01,7.3207794e+02
578,1.3132807e+04,-3.5494148e+04,1.3800000e+04,6.9263985e+01,6.2178619e+02,-2.2680279e+01,6.2604309e+02
579,1.6159111e+04,-3.5494148e+04,1.3800000e+04,6.3946938e+01,5.9973798e+02,-5.2606575e+01,6.0542737e+02
580,1.9185416e+04,-3.5494148e+04,1.3800000e+04,4.9044292e+01,6.3922192e+02,-4.9338993e+01,6.4299640e+02
581,2.2211721e+04,-3.5494148e+04,1.3800000e+04,5.1410797e+01,7.6034503e+02,-1.6750328e+01,7.6226520e+02
582,2.5238025e+04,-3.5494148e+04,1.3800000e+04,7.3766777e+01,7.5311841e+02,7.3375382e+00,7.5675800e+02
583,2.8264330e+04,-3.5494148e+04,1.3800000e+04,9.8552956e+01,7.2638080e+02,-1.2033393e+01,7.3313477e+02
584,3.1290635e+04,-3.5494148e+04,1.3800000e+04,1.2038707e+02,7.1836487e+02,-4.6374954e+01,7.2985736e+02
585,3.4316938e+04,-3.5494148e+04,1.3800000e+04,1.2394392e+02,7.2299109e+02,-6.8150253e+01,7.3669714e+02
586,3.7343242e+04,-3.5494148e+04,1.3800000e+04,1.3414780e+02,6.4168384e+02,-7.5087509e+01,6.5984235e+02
587,4.0369547e+04,-3.5494148e+04,1.3800000e+04,8.1669403e+01,4.8467300e+02,-8.3687119e+01,4.9857932e+02
588,4.3395852e+04,-3.5494148e+04,1.3800000e+04,6.8710747e+00,3.0571832e+02,-7.5247932e+01,3.1491769e+02
589,4.6422156e+04,-3.5494148e+04,1.3800000e+04,-2.1788368e+01,1.8168687e+02,-7.9756554e+01,1.9961455e+02
590,4.9448461e+04,-3.5494148e+04,1.3800000e+04,-1.2042669e+02,1.3484004e+02,-3.9233078e+01,1.8499638e+02
591,5.2474766e+04,-3.5494148e+04,1.3800000e+04,-2.1124500e+02,5.2056433e+02,-3.2782391e+01,5.6274890e+02
592,5.5501070e+04,-3.5494148e+04,1.3800000e+04,-2.0121066e+02,9.7467432e+02,-4.1244556e+01,9.9608075e+02
593,5.8527375e+04,-3.5494148e+04,1.3800000e+04,-1.6998178e+02,1.0207540e+03,-3.8796997e+01,1.0355375e+03
594,6.1553680e+04,-3.5494148e+04,1.3800000e+04,-1.4237660e+02,9.9089856e+02,-4.9565918e+01,1.0023013e+03
595,6.4579984e+04,-3.5494148e+04,1.3800000e+04,-1.3527975e+02,8.9387921e+02,-5.0355835e+01,9.0545923e+02
596,6.7606289e+04,-3.5494148e+04,1.3800000e+04,-1.3127838e+02,8.0275659e+02,-3.6185040e+01,8.1422449e+02
597,7.0632594e+04,-3.5494148e+04,1.3800000e+04,-1.2584295e+02,8.2084943e+02,-4.4087453e+00,8.3045148e+02
598,7.3658898e+04,-3.5494148e+04,1.3800000e+04,-1.3742380e+02,7.5713953e+02,1.4774790e+01,7.6965179e+02
599,7.6685203e+04,-3.5494148e+04,1.3800000e+04,-9.6076912e+01,3.7076871e+02,2.0869404e+01,3.8358279e+02
600,7.9711500e+04,-3.5494148e+04,1.3800000e+04,-1.6633522e+01,7.4949532e+01,1.7914921e+01,7.8835587e+01
601,8.2737805e+04,-3.5494148e+04,1.3800000e+04,1.0187354e+02,1.0827544e+02,-7.7532153e+00,1.4886874e+02
602,8.5764109e+04,-3.5494148e+04,1.3800000e+04,2.0428598e+02,4.7447369e+02,-5.6710274e+01,5.1968652e+02
603,8.8790414e+04,-3.5494148e+04,1.3800000e+04,1.1814671e+02,4.8945935e+02,-6.5916145e+01,5.0781299e+02
604,9.1816719e+04,-3.5494148e+04,1.3800000e+04,-7.0503418e+01,4.8387228e+02,-4.5159389e+01,4.9106262e+02
605,9.4843023e+04,-3.5494148e+04,1.3800000e+04,-1.6407362e+02,6.9502875e+02,-3.3942680e+01,7.1493860e+02
606,9.7869328e+04,-3.5494148e+04,1.3800000e+04,-1.4290656e+02,8.1602234e+02,-2.1458937e+01,8.2871906e+02
607,1.0089563e+05,-3.5494148e+04,1.3800000e+04,-9.7602478e+01,8.9388562e+02,-2.3483698e+01,8.9950500e+02
608,1.0392194e+05,-3.5494148e+04,1.3800000e+04,-6.3256786e+01,8.7501300e+02,-2.3909292e+01,8.7762225e+02
609,1.0694823e+05,-3.5494148e+04,1.3800000e+04,-3.6038681e+01,8.5353418e+02,-2.5126665e+01,8.5466412e+02
610,1.0997455e+05,-3.5494148e+04,1.3800000e+04,-1.7996277e+01,7.9244250e+02,-2.4167572e+01,7.9301520e+02
611,1.1300084e+05,-3.5494148e+04,1.3800000e+04,-4.3182693e+00,5.6708875e+02,-1.7505941e+01,5.6737537e+02
612,-2.6209146e+04,-3.2477281e+04,1.3800000e+04,-1.7629547e+01,5.2548828e+02,3.0566294e+00,5.2579285e+02
613,-2.3182842e+04,-3.2477281e+04,1.3800000e+04,-2.8914557e+01,6.7354767e+02,3.4882703e+00,6.7417706e+02
614,-2.0156539e+04,-3.2477281e+04,1.3800000e+04,-5.1650421e+01,7.7911005e+02,6.0721178e+00,7.8084381e+02
615,-1.7130234e+04,-3.2477281e+04,1.3800000e+04,-7.3290764e+01,7.9972992e+02,1.1693140e+01,8.0316638e+02
616,-1.4103930e+04,-3.2477281e+04,1.3800000e+04,-9.0284958e+01,7.9921356e+02,1.9266598e+01,8.0452771e+02
617,-1.1077625e+04,-3.2477281e+04,1.3800000e+04,-1.0343967e+02,7.8190527e+02,3.3495239e+01,7.8942865e+02
618,-8.0513203e+03,-3.2477281e+04,1.3800000e+04,-1.0586292e+02,8.0551520e+02,5.2901886e+01,8.1416235e+02
619,-5.0250176e+03,-3.2477281e+04,1.3800000e+04,-8.4723595e+01,7.6282025e+02,6.5301727e+01,7.7028381e+02
620,-1.9987129e+03,-3.2477281e+04,1.3800000e+04,-5.3234730e+01,7.6632086e+02,7.6976288e+01,7.7201489e+02
621,1.0275918e+03,-3.2477281e+04,1.3800000e+04,-1.2551929e+01,7.3858435e+02,7.0150299e+01,7.4201447e+02
622,4.0538965e+03,-3.2477281e+04,1.3800000e+04,1.9830122e+01,7.6480920e+02,6.5244553e+01,7.6784326e+02
623,7.0802012e+03,-3.2477281e+04,1.3800000e+04,5.7250328e+01,7.4506543e+02,5.0517216e+01,7.4896735e+02
624,1.0106506e+04,-3.2477281e+04,1.3800000e+04,8.8062164e+01,6.6393170e+02,1.9664274e+01,6.7003503e+02
625,1.3132807e+04,-3.2477281e+04,1.3800000e+04,1.0544147e+02,6.2104657e+02,-1.6207975e+01,6.3014240e+02
626,1.6159111e+04,-3.2477281e+04,1.3800000e+04,9.2884407e+01,6.0039868e+02,-4.8022079e+01,6.0943597e+02
627,1.9185416e+04,-3.2477281e+04,1.3800000e+04,7.2296082e+01,6.3362402e+02,-5.4200249e+01,6.4003418e+02
628,2.2211721e+04,-3.2477281e+04,1.3800000e+04,4.9273838e+01,6.6809735e+02,-4.2081490e+01,6.7123230e+02
629,2.5238025e+04,-3.2477281e+04,1.3800000e+04,6.0859238e+01,6.9183795e+02,-2.5607374e+01,6.9498157e+02
630,2.8264330e+04,-3.2477281e+04,1.3800000e+04,8.4067802e+01,6.7719324e+02,-2.6949287e+01,6.8292340e+02
631,3.1290635e+04,-3.2477281e+04,1.3800000e+04,9.9616959e+01,7.0674329e+02,-3.3194309e+01,7.1450085e+02
632,3.4316938e+04,-3.2477281e+04,1.3800000e+04,9.5897034e+01,6.9134753e+02,-4.3056870e+01,6.9929364e+02
633,3.7343242e+04,-3.2477281e+04,1.3800000e+04,8.4208435e+01,6.1828430e+02,-4.1415718e+01,6.2536530e+02
634,4.0369547e+04,-3.2477281e+04,1.3800000e+04,6.1848724e+01,5.5702148e+02,-4.2192924e+01,5.6203064e+02
635,4.3395852e+04,-3.2477281e+04,1.3800000e+04,5.4138360e+00,4.5259030e+02,-4.7560318e+01,4.5511459e+02
636,4.6422156e+04,-3.2477281e+04,1.3800000e+04,-8.4085442e+01,4.0712473e+02,-5.0198685e+01,4.1873715e+02
637,4.9448461e+04,-3.2477281e+04,1.3800000e+04,-2.0791296e+02,4.7278552e+02,-4.2142647e+01,5.1819879e+02
638,5.2474766e+04,-3.2477281e+04,1.3800000e+04,-2.8386325e+02,6.6323749e+02,-2.9603556e+01,7.2203784e+02
639,5.5501070e+04,-3.2477281e+04,1.3800000e+04,-2.5167410e+02,8.9810712e+02,-2.1179647e+01,9.3294415e+02
640,5.8527375e+04,-3.2477281e+04,1.3800000e+04,-1.8261115e+02,9.4551050e+02,-1.7668932e+01,9.6314545e+02
641,6.1553680e+04,-3.2477281e+04,1.3800000e+04,-1.3652289e+02,9.3382568e+02,-2.1769136e+01,9.4400360e+02
642,6.4579984e+04,-3.2477281e+04,1.3800000e+04,-1.0711038e+02,8.7078992e+02,-5.7788620e+01,8.7925378e+02
643,6.7606289e+04,-3.2477281e+04,1.3800000e+04,-1.0398746e+02,8.2079797e+02,-7.5665565e+01,8.3081158e+02
644,7.0632594e+04,-3.2477281e+04,1.3800000e+04,-8.8254578e+01,7.7238739e+02,-5.6922192e+01,7.7949420e+02
645,7.3658898e+04,-3.2477281e+04,1.3800000e+04,-5.7205212e+01,7.1638519e+02,-4.8566803e+01,7.2030475e+02
646,7.6685203e+04,-3.2477281e+04,1.3800000e+04,-2.6285065e+01,2.5204243e+02,-1.8459112e+01,2.5408076e+02
647,7.9711500e+04,-3.2477281e+04,1.3800000e+04,-1.5432444e+01,3.8454899e+01,-2.5411065e+00,4.1513817e+01
648,8.2737805e+04,-3.2477281e+04,1.3800000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
649,8.5764109e+04,-3.2477281e+04,1.3800000e+04,-1.0625409e+01,4.5682632e+02,-3.5665691e+01,4.5833966e+02
650,8.8790414e+04,-3.2477281e+04,1.3800000e+04,-1.4217197e+01,6.2882251e+02,-3.2241016e+01,6.2980896e+02
651,9.1816719e+04,-3.2477281e+04,1.3800000e+04,-7.4232529e+01,6.6392944e+02,-2.9561739e+01,6.6872021e+02
652,9.4843023e+04,-3.2477281e+04,1.3800000e+04,-1.3661288e+02,6.9994714e+02,-2.2769886e+01,7.1351776e+02
653,9.7869328e+04,-3.2477281e+04,1.3800000e+04,-1.4846991e+02,7.9546844e+02,-2.3241428e+01,8.0953912e+02
654,1.0089563e+05,-3.2477281e+04,1.3800000e+04,-1.1461296e+02,8.6198749e+02,-2.2074863e+01,8.6985394e+02
655,1.0392194e+05,-3.2477281e+04,1.3800000e+04,-6.9183929e+01,8.2294385e+02,-1.9124432e+01,8.2606824e+02
656,1.0694823e+05,-3.2477281e+04,1.3800000e+04,-2.9368780e+01,7.9955597e+02,-1.7583645e+01,8.0028833e+02
657,1.0997455e+05,-3.2477281e+04,1.3800000e+04,-1.2402044e+01,7.2253137e+02,-1.4628704e+01,7.2278589e+02
658,1.1300084e+05,-3.2477281e+04,1.3800000e+04,-3.0721321e+00,5.2686377e+02,-1.1035362e+01,5.2698828e+02
659,-2.6209146e+04,-2.9460414e+04,1.3800000e+04,-1.4379956e+01,5.2282153e+02,1.2993530e+00,5.2302087e+02
660,-2.3182842e+04,-2.9460414e+04,1.3800000e+04,-3.3284821e+01,7.2680542e+02,2.3800578e+00,7.2757111e+02
661,-2.0156539e+04,-2.9460414e+04,1.3800000e+04,-5.1277988e+01,7.9656519e+02,4.3165026e+00,7.9822565e+02
662,-1.7130234e+04,-2.9460414e+04,1.3800000e+04,-7.5056931e+01,8.2740424e+02,1.0168286e+01,8.3086383e+02
663,-1.4103930e+04,-2.9460414e+04,1.3800000e+04,-9.6029251e+01,8.4522803e+02,1.8563877e+01,8.5086823e+02
664,-1.1077625e+04,-2.9460414e+04,1.3800000e+04,-1.1147507e+02,7.9654150e+02,3.3474686e+01,8.0500037e+02
665,-8.0513203e+03,-2.9460414e+04,1.3800000e+04,-1.1226039e+02,8.2430865e+02,5.6578392e+01,8.3383948e+02
666,-5.0250176e+03,-2.9460414e+04,1.3800000e+04,-7.5891968e+01,7.6872919e+02,7.7346466e+01,7.7632892e+02
667,-1.9987129e+03,-2.9460414e+04,1.3800000e+04,-4.1572472e+01,7.7071582e+02,8.9103012e+01,7.7696234e+02
668,1.0275918e+03,-2.9460414e+04,1.3800000e+04,-1.4495473e+00,7.5121619e+02,8.7260696e+01,7.5626868e+02
669,4.0538965e+03,-2.9460414e+04,1.3800000e+04,3.1437426e+01,7.6105286e+02,7.9858337e+01,7.6587671e+02
670,7.0802012e+03,-2.9460414e+04,1.3800000e+04,5.2776253e+01,7.3645209e+02,6.6867073e+01,7.4136237e+02
671,1.0106506e+04,-2.9460414e+04,1.3800000e+04,7.8169884e+01,6.7467303e+02,5.8332054e+01,6.8168677e+02
672,1.3132807e+04,-2.9460414e+04,1.3800000e+04,1.0431805e+02,6.0585626e+02,4.0384285e+01,6.1609656e+02
673,1.6159111e+04,-2.9460414e+04,1.3800000e+04,1.0361105e+02,5.7521039e+02,1.3207174e+01,5.8461670e+02
674,1.9185416e+04,-2.9460414e+04,1.3800000e+04,8.9349449e+01,6.1835107e+02,-1.4186535e+01,6.2493408e+02
675,2.2211721e+04,-2.9460414e+04,1.3800000e+04,7.0428894e+01,6.6855090e+02,-3.4175797e+01,6.7311853e+02
676,2.5238025e+04,-2.9460414e+04,1.3800000e+04,6.3336506e+01,6.6765540e+02,-4.6361076e+01,6.7225336e+02
677,2.8264330e+04,-2.9460414e+04,1.3800000e+04,5.5055187e+01,6.6846326e+02,-4.0909981e+01,6.7197308e+02
678,3.1290635e+04,-2.9460414e+04,1.3800000e+04,5.6360378e+01,6.6832050e+02,-3.6452385e+01,6.7168262e+02
679,3.4316938e+04,-2.9460414e+04,1.3800000e+04,5.1842079e+01,6.3939026e+02,-2.6688915e+01,6.4204346e+02
680,3.7343242e+04,-2.9460414e+04,1.3800000e+04,5.5331497e+01,6.2911505e+02,-1.9258032e+01,6.3183716e+02
681,4.0369547e+04,-2.9460414e+04,1.3800000e+04,4.3637260e+01,5.8349622e+02,-1.4374064e+01,5.8530225e+02
682,4.3395852e+04,-2.9460414e+04,1.3800000e+04,6.0242510e-01,5.3599677e+02,-1.3983675e+01,5.3617950e+02
683,4.6422156e+04,-2.9460414e+04,1.3800000e+04,-7.8692024e+01,5.5699707e+02,-1.4391359e+01,5.6271246e+02
684,4.9448461e+04,-2.9460414e+04,1.3800000e+04,-1.6842917e+02,6.2349780e+02,-2.0062685e+01,6.4615814e+02
685,5.2474766e+04,-2.9460414e+04,1.3800000e+04,-2.2934718e+02,7.2975238e+02,-1.4662574e+01,7.6508411e+02
686,5.5501070e+04,-2.9460414e+04,1.3800000e+04,-2.3906078e+02,8.6489081e+02,-7.5126581e+00,8.9735315e+02
687,5.8527375e+04,-2.9460414e+04,1.3800000e+04,-1.9180788e+02,9.0875378e+02,2.8838568e+00,9.2877985e+02
688,6.1553680e+04,-2.9460414e+04,1.3800000e+04,-1.2977005e+02,8.2732880e+02,2.1167976e+01,8.3771191e+02
689,6.4579984e+04,-2.9460414e+04,1.3800000e+04,-8.5120972e+01,8.0936908e+02,-1.8349207e+01,8.1403967e+02
690,6.7606289e+04,-2.9460414e+04,1.3800000e+04,-6.8949417e+01,7.5608582e+02,-5.3335190e+01,7.6109418e+02
691,7.0632594e+04,-2.9460414e+04,1.3800000e+04,-5.3161701e+01,7.2888391e+02,-6.7015274e+01,7.3388623e+02
692,7.3658898e+04,-2.9460414e+04,1.3800000e+04,-9.8212051e-01,6.9167664e+02,-6.4871269e+01,6.9471277e+02
693,7.6685203e+04,-2.9460414e+04,1.3800000e+04,5.5250671e+01,3.5195673e+02,-6.2098690e+01,3.6163852e+02
694,7.9711500e+04,-2.9460414e+04,1.3800000e+04,2.3192869e+01,7.9661217e+01,-2.9455048e+01,8.8042145e+01
695,8.2737805e+04,-2.9460414e+04,1.3800000e+04,-7.9738411e+01,1.8124518e+02,-8.5090570e+00,1.9819292e+02
696,8.5764109e+04,-2.9460414e+04,1.3800000e+04,-1.0056816e+02,4.6718954e+02,-6.1681187e-01,4.7789163e+02
697,8.8790414e+04,-2.9460414e+04,1.3800000e+04,-8.2273048e+01,6.5151416e+02,6.1035448e-01,6.5668860e+02
698,9.1816719e+04,-2.9460414e+04,1.3800000e+04,-9.6801125e+01,7.1132660e+02,-5.6301184e+00,7.1790509e+02
699,9.4843023e+04,-2.9460414e+04,1.3800000e+04,-1.3017441e+02,7.3591876e+02,-6.7891231e+00,7.4737396e+02
700,9.7869328e+04,-2.9460414e+04,1.3800000e+04,-1.4235738e+02,7.5344458e+02,-1.1475894e+01,7.6686115e+02
701,1.0089563e+05,-2.9460414e+04,1.3800000e+04,-1.1622594e+02,7.6769421e+02,-1.1387033e+01,7.7652594e+02
702,1.0392194e+05,-2.9460414e+04,1.3800000e+04,-6.6403465e+01,7.3824512e+02,-1.3608357e+01,7.4135046e+02
703,1.0694823e+05,-2.9460414e+04,1.3800000e+04,-2.0448570e+01,7.6320831e+02,-1.2199322e+01,7.6357965e+02
704,1.0997455e+05,-2.9460414e+04,1.3800000e+04,-3.3275769e+00,7.0956110e+02,-9.9458437e+00,7.0963855e+02
705,1.1300084e+05,-2.9460414e+04,1.3800000e+04,4.7776613e+00,5.2096204e+02,-6.1618829e+00,5.2102039e+02
706,-2.6209146e+04,-2.6443543e+04,1.3800000e+04,-1.2197042e+01,5.6269476e+02,-1.1234062e+00,5.6282806e+02
707,-2.3182842e+04,-2.6443543e+04,1.3800000e+04,-2.7502422e+01,7.5829315e+02,-2.5299701e-01,7.5879175e+02
708,-2.0156539e+04,-2.6443543e+04,1.3800000e+04,-4.6255745e+01,8.5891711e+02,3.3646078e+00,8.6016833e+02
709,-1.7130234e+04,-2.6443543e+04,1.3800000e+04,-7.2687691e+01,8.9456885e+02,9.7847309e+00,8.9757043e+02
710,-1.4103930e+04,-2.6443543e+04,1.3800000e+04,-9.6163025e+01,8.9200159e+02,1.9272675e+01,8.9737708e+02
711,-1.1077625e+04,-2.6443543e+04,1.3800000e+04,-1.0858413e+02,8.4296777e+02,3.0773567e+01,8.5048938e+02
712,-8.0513203e+03,-2.6443543e+04,1.3800000e+04,-1.1153500e+02,7.9520599e+02,5.2745445e+01,8.0472028e+02
713,-5.0250176e+03,-2.6443543e+04,1.3800000e+04,-8.7303146e+01,7.8908307e+02,7.9195129e+01,7.9783820e+02
714,-1.9987129e+03,-2.6443543e+04,1.3800000e+04,-3.6309853e+01,7.6651611e+02,9.9322769e+01,7.7377667e+02
715,1.0275918e+03,-2.6443543e+04,1.3800000e+04,1.3409773e+01,7.7099359e+02,9.8852859e+01,7.7742059e+02
716,4.0538965e+03,-2.6443543e+04,1.3800000e+04,4.7222553e+01,7.5380719e+02,8.6074036e+01,7.6017365e+02
717,7.0802012e+03,-2.6443543e+04,1.3800000e+04,5.4994942e+01,7.5542407e+02,7.7821999e+01,7.6141064e+02
718,1.0106506e+04,-2.6443543e+04,1.3800000e+04,6.0863617e+01,6.7830347e+02,7.0898415e+01,6.8470911e+02
719,1.3132807e+04,-2.6443543e+04,1.3800000e+04,6.7353752e+01,6.0557343e+02,6.6193268e+01,6.1289258e+02
720,1.6159111e+04,-2.6443543e+04,1.3800000e+04,7.2919022e+01,5.9257117e+02,5.1205090e+01,5.9923260e+02
721,1.9185416e+04,-2.6443543e+04,1.3800000e+04,7.3950775e+01,6.3169427e+02,1.5507388e+01,6.3619714e+02
722,2.2211721e+04,-2.6443543e+04,1.3800000e+04,6.2891026e+01,6.5270691e+02,-1.7452133e+01,6.5596204e+02
723,2.5238025e+04,-2.6443543e+04,1.3800000e+04,4.6272499e+01,6.5590283e+02,-4.2641830e+01,6.5891425e+02
724,2.8264330e+04,-2.6443543e+04,1.3800000e+04,2.4032322e+01,6.7976794e+02,-3.4169250e+01,6.8105035e+02
725,3.1290635e+04,-2.6443543e+04,1.3800000e+04,1.4921046e+01,6.6342542e+02,-2.2075920e+01,6.6396027e+02
726,3.4316938e+04,-2.6443543e+04,1.3800000e+04,1.8090225e+01,6.5864697e+02,-1.0644280e+01,6.5898132e+02
