Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
51,-1.7130234e+04,-6.8679695e+04,1.4900000e+04,1.0642799e+01,8.6900354e+02,-1.7049111e+00,8.6907037e+02
52,-1.4103930e+04,-6.8679695e+04,1.4900000e+04,-2.9082046e+00,8.6981177e+02,-3.2094121e+00,8.6982251e+02
53,-1.1077625e+04,-6.8679695e+04,1.4900000e+04,-1.2363782e+01,8.7557220e+02,-1.6813864e+00,8.7566113e+02
54,-8.0513203e+03,-6.8679695e+04,1.4900000e+04,-2.0475714e+01,8.8747028e+02,-4.1024251e+00,8.8771594e+02
55,-5.0250176e+03,-6.8679695e+04,1.4900000e+04,-3.1109547e+01,8.7106274e+02,-2.9726951e+00,8.7162317e+02
56,-1.9987129e+03,-6.8679695e+04,1.4900000e+04,-4.2490105e+01,8.6164380e+02,-3.4029749e-01,8.6269092e+02
57,1.0275918e+03,-6.8679695e+04,1.4900000e+04,-4.8394295e+01,8.5954773e+02,-2.1071014e+00,8.6091156e+02
58,4.0538965e+03,-6.8679695e+04,1.4900000e+04,-6.1533245e+01,8.7121606e+02,-5.8892951e+00,8.7340625e+02
59,7.0802012e+03,-6.8679695e+04,1.4900000e+04,-7.4814621e+01,8.9273193e+02,-7.2895265e-01,8.9586169e+02
60,1.0106506e+04,-6.8679695e+04,1.4900000e+04,-8.6879150e+01,9.1276410e+02,1.0683045e+00,9.1689008e+02
61,1.3132807e+04,-6.8679695e+04,1.4900000e+04,-1.0158035e+02,9.0555054e+02,4.8966818e+00,9.1124329e+02
62,1.6159111e+04,-6.8679695e+04,1.4900000e+04,-1.2893466e+02,9.0008228e+02,1.4522058e+01,9.0938611e+02
63,1.9185416e+04,-6.8679695e+04,1.4900000e+04,-1.4779132e+02,8.8862030e+02,1.7505550e+01,9.0099652e+02
64,2.2211721e+04,-6.8679695e+04,1.4900000e+04,-1.6918311e+02,8.5882507e+02,2.7927593e+01,8.7577588e+02
65,2.5238025e+04,-6.8679695e+04,1.4900000e+04,-1.7082796e+02,8.5672736e+02,4.3425816e+01,8.7467120e+02
66,2.8264330e+04,-6.8679695e+04,1.4900000e+04,-1.3429668e+02,8.5376245e+02,4.7054562e+01,8.6554034e+02
67,3.1290635e+04,-6.8679695e+04,1.4900000e+04,-8.6864471e+01,8.4382239e+02,4.8796906e+01,8.4968396e+02
68,3.4316938e+04,-6.8679695e+04,1.4900000e+04,-5.2739090e+01,8.5318549e+02,3.8315117e+01,8.5567224e+02
69,3.7343242e+04,-6.8679695e+04,1.4900000e+04,-2.6777607e+01,8.5377454e+02,3.0095219e+01,8.5472437e+02
70,4.0369547e+04,-6.8679695e+04,1.4900000e+04,-1.3000748e+01,8.6734204e+02,2.7779665e+01,8.6788416e+02
71,4.3395852e+04,-6.8679695e+04,1.4900000e+04,-1.2409653e+01,8.8881897e+02,2.4361364e+01,8.8923938e+02
72,4.6422156e+04,-6.8679695e+04,1.4900000e+04,-1.4755532e+01,8.7945282e+02,1.9980463e+01,8.7980353e+02
73,4.9448461e+04,-6.8679695e+04,1.4900000e+04,-1.3304812e+01,8.5924683e+02,1.4194882e+01,8.5946704e+02
74,5.2474766e+04,-6.8679695e+04,1.4900000e+04,-5.6891103e+00,8.5419952e+02,2.5068316e+01,8.5458624e+02
75,5.5501070e+04,-6.8679695e+04,1.4900000e+04,3.2016234e+00,8.5246271e+02,1.9060747e+01,8.5268182e+02
76,5.8527375e+04,-6.8679695e+04,1.4900000e+04,9.9167671e+00,8.7108722e+02,2.2301323e+01,8.7142908e+02
77,6.1553680e+04,-6.8679695e+04,1.4900000e+04,1.1141249e+01,8.6819678e+02,2.1955540e+01,8.6854578e+02
78,6.4579984e+04,-6.8679695e+04,1.4900000e+04,9.7381115e+00,8.6793701e+02,1.7772068e+01,8.6817358e+02
79,6.7606289e+04,-6.8679695e+04,1.4900000e+04,4.6335697e+00,8.6750903e+02,1.1723296e+01,8.6760065e+02
80,7.0632594e+04,-6.8679695e+04,1.4900000e+04,1.3455044e+00,8.8161969e+02,1.0769920e+01,8.8168646e+02
81,7.3658898e+04,-6.8679695e+04,1.4900000e+04,-1.8690172e-01,8.8068359e+02,5.4590540e+00,8.8070056e+02
82,7.6685203e+04,-6.8679695e+04,1.4900000e+04,-2.7639756e+00,8.7800073e+02,1.8643997e+00,8.7800708e+02
83,7.9711500e+04,-6.8679695e+04,1.4900000e+04,-4.2503729e+00,8.8390619e+02,8.3652461e-01,8.8391681e+02
84,8.2737805e+04,-6.8679695e+04,1.4900000e+04,-4.1623502e+00,8.8417932e+02,1.7680995e+00,8.8419086e+02
85,8.5764109e+04,-6.8679695e+04,1.4900000e+04,2.3620850e-01,8.6531232e+02,2.9968925e+00,8.6531757e+02
86,8.8790414e+04,-6.8679695e+04,1.4900000e+04,7.2473712e+00,8.7175305e+02,1.3075338e+01,8.7188116e+02
87,9.1816719e+04,-6.8679695e+04,1.4900000e+04,1.0775412e+01,8.8876062e+02,1.1976755e+01,8.8890662e+02
88,9.4843023e+04,-6.8679695e+04,1.4900000e+04,1.0755840e+01,8.9598511e+02,1.2147753e+01,8.9613202e+02
89,9.7869328e+04,-6.8679695e+04,1.4900000e+04,8.3943090e+00,8.8842224e+02,1.1078765e+01,8.8853094e+02
90,1.0089563e+05,-6.8679695e+04,1.4900000e+04,2.0586829e+00,9.0238995e+02,8.2361298e+00,9.0242987e+02
91,1.0392194e+05,-6.8679695e+04,1.4900000e+04,-8.2602739e+00,9.0391254e+02,6.7595892e+00,9.0397559e+02
92,1.0694823e+05,-6.8679695e+04,1.4900000e+04,-2.0002186e+01,8.8620526e+02,1.2815472e+01,8.8652356e+02
93,1.0997455e+05,-6.8679695e+04,1.4900000e+04,-3.0689753e+01,8.4286676e+02,4.2926693e+00,8.4343622e+02
94,1.1300084e+05,-6.8679695e+04,1.4900000e+04,-2.9089630e+01,7.3998877e+02,6.8699622e+00,7.4059216e+02
95,-2.6209146e+04,-6.5662828e+04,1.4900000e+04,2.4753080e+01,6.0865320e+02,7.3261046e+00,6.0920038e+02
96,-2.3182842e+04,-6.5662828e+04,1.4900000e+04,3.1410515e+01,7.3420233e+02,1.3898354e+01,7.3500537e+02
97,-2.0156539e+04,-6.5662828e+04,1.4900000e+04,2.5768089e+01,7.7720648e+02,1.6882490e+01,7.7781677e+02
98,-1.7130234e+04,-6.5662828e+04,1.4900000e+04,1.1134072e+01,7.8130646e+02,4.6288710e+00,7.8139948e+02
99,-1.4103930e+04,-6.5662828e+04,1.4900000e+04,-1.6583033e+00,7.7803265e+02,9.6583500e+00,7.7809436e+02
100,-1.1077625e+04,-6.5662828e+04,1.4900000e+04,-1.7629303e+01,7.8710254e+02,3.7605333e+00,7.8730896e+02
101,-8.0513203e+03,-6.5662828e+04,1.4900000e+04,-3.1148928e+01,7.8631561e+02,5.0612755e+00,7.8694861e+02
102,-5.0250176e+03,-6.5662828e+04,1.4900000e+04,-4.5590687e+01,7.8533667e+02,7.4136968e+00,7.8669379e+02
103,-1.9987129e+03,-6.5662828e+04,1.4900000e+04,-6.1190975e+01,7.7225568e+02,5.2596049e+00,7.7469403e+02
104,1.0275918e+03,-6.5662828e+04,1.4900000e+04,-7.7886101e+01,7.7975769e+02,4.9173121e+00,7.8365332e+02
105,4.0538965e+03,-6.5662828e+04,1.4900000e+04,-8.9436836e+01,7.8725775e+02,3.5984900e+00,7.9232990e+02
106,7.0802012e+03,-6.5662828e+04,1.4900000e+04,-1.0111168e+02,8.0575470e+02,1.8691310e+00,8.1207617e+02
107,1.0106506e+04,-6.5662828e+04,1.4900000e+04,-1.1885075e+02,8.1206989e+02,8.5293446e+00,8.2076532e+02
108,1.3132807e+04,-6.5662828e+04,1.4900000e+04,-1.4493808e+02,8.2597913e+02,9.5570307e+00,8.3865363e+02
109,1.6159111e+04,-6.5662828e+04,1.4900000e+04,-1.6835802e+02,8.2497864e+02,1.6648920e+01,8.4214691e+02
110,1.9185416e+04,-6.5662828e+04,1.4900000e+04,-1.9955632e+02,8.3973688e+02,1.4307666e+01,8.6324121e+02
111,2.2211721e+04,-6.5662828e+04,1.4900000e+04,-2.3885060e+02,7.9427728e+02,2.5933987e+01,8.2981842e+02
112,2.5238025e+04,-6.5662828e+04,1.4900000e+04,-2.4882184e+02,7.6536414e+02,4.7270237e+01,8.0618176e+02
113,2.8264330e+04,-6.5662828e+04,1.4900000e+04,-2.0279413e+02,7.2439008e+02,7.3577690e+01,7.5583075e+02
114,3.1290635e+04,-6.5662828e+04,1.4900000e+04,-1.2703915e+02,7.0560217e+02,8.3012497e+01,7.2173712e+02
115,3.4316938e+04,-6.5662828e+04,1.4900000e+04,-6.3906185e+01,7.3310132e+02,6.7443619e+01,7.3896564e+02
116,3.7343242e+04,-6.5662828e+04,1.4900000e+04,-3.3055420e+01,7.6321118e+02,4.7863495e+01,7.6542468e+02
117,4.0369547e+04,-6.5662828e+04,1.4900000e+04,-2.5475510e+01,7.9915967e+02,4.2698895e+01,8.0070490e+02
118,4.3395852e+04,-6.5662828e+04,1.4900000e+04,-2.0478401e+01,8.0966309e+02,4.6234047e+01,8.1124054e+02
119,4.6422156e+04,-6.5662828e+04,1.4900000e+04,-2.0717545e+01,8.1253772e+02,4.5518829e+01,8.1407538e+02
120,4.9448461e+04,-6.5662828e+04,1.4900000e+04,-1.4456345e+01,7.7071484e+02,4.4347412e+01,7.7212500e+02
121,5.2474766e+04,-6.5662828e+04,1.4900000e+04,-5.0423179e+00,7.4441064e+02,4.2092957e+01,7.4561682e+02
122,5.5501070e+04,-6.5662828e+04,1.4900000e+04,6.8995237e+00,7.8489069e+02,3.5797703e+01,7.8573694e+02
123,5.8527375e+04,-6.5662828e+04,1.4900000e+04,1.0628230e+01,7.7744202e+02,3.3962509e+01,7.7825604e+02
124,6.1553680e+04,-6.5662828e+04,1.4900000e+04,1.0519395e+01,7.6247406e+02,3.7510689e+01,7.6346869e+02
125,6.4579984e+04,-6.5662828e+04,1.4900000e+04,6.6622071e+00,7.7821246e+02,3.6037674e+01,7.7907489e+02
126,6.7606289e+04,-6.5662828e+04,1.4900000e+04,4.8221672e-01,7.9045050e+02,2.4556885e+01,7.9083203e+02
127,7.0632594e+04,-6.5662828e+04,1.4900000e+04,-1.9345176e+00,7.8416541e+02,2.3748550e+01,7.8452734e+02
128,7.3658898e+04,-6.5662828e+04,1.4900000e+04,-3.6341558e+00,8.1304614e+02,2.2566252e+01,8.1336737e+02
129,7.6685203e+04,-6.5662828e+04,1.4900000e+04,-5.9232445e+00,7.9127155e+02,1.3658497e+01,7.9141162e+02
130,7.9711500e+04,-6.5662828e+04,1.4900000e+04,-6.2465782e+00,7.6417761e+02,2.2805765e+01,7.6454340e+02
131,8.2737805e+04,-6.5662828e+04,1.4900000e+04,-3.9527307e+00,7.5500409e+02,2.1580681e+01,7.5532281e+02
132,8.5764109e+04,-6.5662828e+04,1.4900000e+04,1.5662167e+00,7.5936871e+02,2.4583694e+01,7.5976813e+02
133,8.8790414e+04,-6.5662828e+04,1.4900000e+04,1.0463911e+01,7.7413800e+02,2.6204010e+01,7.7465204e+02
134,9.1816719e+04,-6.5662828e+04,1.4900000e+04,1.7157856e+01,7.9451459e+02,2.5867458e+01,7.9512073e+02
135,9.4843023e+04,-6.5662828e+04,1.4900000e+04,1.9490984e+01,8.1106134e+02,2.5247814e+01,8.1168823e+02
136,9.7869328e+04,-6.5662828e+04,1.4900000e+04,2.0672493e+01,7.9994873e+02,2.0459839e+01,8.0047736e+02
137,1.0089563e+05,-6.5662828e+04,1.4900000e+04,1.1799766e+01,8.0016840e+02,2.3530731e+01,8.0060126e+02
138,1.0392194e+05,-6.5662828e+04,1.4900000e+04,1.2722425e+00,8.0071582e+02,2.4611029e+01,8.0109497e+02
139,1.0694823e+05,-6.5662828e+04,1.4900000e+04,-1.3463062e+01,7.9618561e+02,2.3620874e+01,7.9664966e+02
140,1.0997455e+05,-6.5662828e+04,1.4900000e+04,-2.0569117e+01,7.4908447e+02,1.9185905e+01,7.4961243e+02
141,1.1300084e+05,-6.5662828e+04,1.4900000e+04,-1.7970285e+01,6.0899188e+02,1.1628719e+01,6.0936792e+02
142,-2.6209146e+04,-6.2645961e+04,1.4900000e+04,1.7335037e+01,5.3783264e+02,1.4055141e+01,5.3829547e+02
143,-2.3182842e+04,-6.2645961e+04,1.4900000e+04,2.3489525e+01,6.6782904e+02,1.3873456e+01,6.6838599e+02
144,-2.0156539e+04,-6.2645961e+04,1.4900000e+04,2.2350784e+01,7.3390723e+02,1.6960350e+01,7.3444330e+02
145,-1.7130234e+04,-6.2645961e+04,1.4900000e+04,9.8900127e+00,7.2855890e+02,5.0635300e+00,7.2864362e+02
146,-1.4103930e+04,-6.2645961e+04,1.4900000e+04,-3.4621720e+00,7.4589594e+02,3.2288878e+00,7.4591095e+02
147,-1.1077625e+04,-6.2645961e+04,1.4900000e+04,-2.2092720e+01,7.4439136e+02,-1.0404496e+00,7.4471985e+02
148,-8.0513203e+03,-6.2645961e+04,1.4900000e+04,-4.0403465e+01,7.5363818e+02,-3.1448984e+00,7.5472699e+02
149,-5.0250176e+03,-6.2645961e+04,1.4900000e+04,-5.9064896e+01,7.4454883e+02,-1.7098280e+00,7.4688995e+02
150,-1.9987129e+03,-6.2645961e+04,1.4900000e+04,-8.1386887e+01,7.3960590e+02,4.6053171e-01,7.4407050e+02
151,1.0275918e+03,-6.2645961e+04,1.4900000e+04,-9.6344330e+01,7.2714771e+02,-3.5829456e+00,7.3351135e+02
152,4.0538965e+03,-6.2645961e+04,1.4900000e+04,-1.0921828e+02,7.3063965e+02,-6.1237535e+00,7.3878308e+02
153,7.0802012e+03,-6.2645961e+04,1.4900000e+04,-1.2178143e+02,7.4054938e+02,-4.8226204e+00,7.5051135e+02
154,1.0106506e+04,-6.2645961e+04,1.4900000e+04,-1.4036710e+02,7.4896320e+02,-5.9757557e+00,7.6202655e+02
155,1.3132807e+04,-6.2645961e+04,1.4900000e+04,-1.6336710e+02,7.8354706e+02,-5.6120405e+00,8.0041632e+02
156,1.6159111e+04,-6.2645961e+04,1.4900000e+04,-1.9009253e+02,7.9564423e+02,-8.7735343e-01,8.1803772e+02
157,1.9185416e+04,-6.2645961e+04,1.4900000e+04,-2.2629636e+02,8.1580011e+02,2.1989808e+00,8.4660773e+02
158,2.2211721e+04,-6.2645961e+04,1.4900000e+04,-2.8084064e+02,7.8672180e+02,1.1079313e+01,8.3541925e+02
159,2.5238025e+04,-6.2645961e+04,1.4900000e+04,-3.1124081e+02,6.8609216e+02,3.7014046e+01,7.5429663e+02
160,2.8264330e+04,-6.2645961e+04,1.4900000e+04,-2.5657077e+02,5.7668176e+02,9.0148956e+01,6.3758704e+02
161,3.1290635e+04,-6.2645961e+04,1.4900000e+04,-1.1939272e+02,5.1238379e+02,1.2078709e+02,5.3979749e+02
162,3.4316938e+04,-6.2645961e+04,1.4900000e+04,-4.7092869e+01,6.2340186e+02,9.4031792e+01,6.3221008e+02
163,3.7343242e+04,-6.2645961e+04,1.4900000e+04,-5.3227928e+01,7.1613599e+02,7.0845352e+01,7.2159753e+02
164,4.0369547e+04,-6.2645961e+04,1.4900000e+04,-4.8839191e+01,7.5099103e+02,6.2329216e+01,7.5515405e+02
165,4.3395852e+04,-6.2645961e+04,1.4900000e+04,-3.9837120e+01,7.5990540e+02,6.1884987e+01,7.6346118e+02
166,4.6422156e+04,-6.2645961e+04,1.4900000e+04,-1.9618776e+01,7.7327533e+02,6.2380779e+01,7.7603546e+02
167,4.9448461e+04,-6.2645961e+04,1.4900000e+04,-5.5925264e+00,7.3499939e+02,5.6994114e+01,7.3722705e+02
168,5.2474766e+04,-6.2645961e+04,1.4900000e+04,6.9303818e+00,7.3572168e+02,5.6871967e+01,7.3794904e+02
169,5.5501070e+04,-6.2645961e+04,1.4900000e+04,1.1191179e+01,7.5016919e+02,5.4659374e+01,7.5224109e+02
170,5.8527375e+04,-6.2645961e+04,1.4900000e+04,1.1100873e+01,7.2093903e+02,4.8330593e+01,7.2264246e+02
171,6.1553680e+04,-6.2645961e+04,1.4900000e+04,4.1938152e+00,7.2548767e+02,5.3694263e+01,7.2748401e+02
172,6.4579984e+04,-6.2645961e+04,1.4900000e+04,-4.5463886e+00,7.2443811e+02,4.1671593e+01,7.2564990e+02
173,6.7606289e+04,-6.2645961e+04,1.4900000e+04,-9.9194822e+00,7.3609631e+02,4.0294434e+01,7.3726508e+02
174,7.0632594e+04,-6.2645961e+04,1.4900000e+04,-1.3676472e+01,7.1322479e+02,4.0235199e+01,7.1448969e+02
175,7.3658898e+04,-6.2645961e+04,1.4900000e+04,-1.3554884e+01,7.2116455e+02,2.8834059e+01,7.2186804e+02
176,7.6685203e+04,-6.2645961e+04,1.4900000e+04,-1.2553233e+01,7.2850592e+02,2.8486893e+01,7.2917072e+02
177,7.9711500e+04,-6.2645961e+04,1.4900000e+04,-1.0822888e+01,6.9803571e+02,3.2019676e+01,6.9885352e+02
178,8.2737805e+04,-6.2645961e+04,1.4900000e+04,-7.2374339e+00,7.2707239e+02,3.4656132e+01,7.2793384e+02
179,8.5764109e+04,-6.2645961e+04,1.4900000e+04,2.0827067e+00,7.0251282e+02,3.0440815e+01,7.0317511e+02
180,8.8790414e+04,-6.2645961e+04,1.4900000e+04,1.7540424e+01,7.1515082e+02,3.7353954e+01,7.1634045e+02
181,9.1816719e+04,-6.2645961e+04,1.4900000e+04,3.3257240e+01,7.3366425e+02,3.6290825e+01,7.3531372e+02
182,9.4843023e+04,-6.2645961e+04,1.4900000e+04,3.9574085e+01,7.4131836e+02,3.0319187e+01,7.4299280e+02
183,9.7869328e+04,-6.2645961e+04,1.4900000e+04,4.0888630e+01,7.4507922e+02,2.9019306e+01,7.4676440e+02
184,1.0089563e+05,-6.2645961e+04,1.4900000e+04,3.5345177e+01,7.5337677e+02,3.1523838e+01,7.5486395e+02
185,1.0392194e+05,-6.2645961e+04,1.4900000e+04,2.1806461e+01,7.6685602e+02,3.3844090e+01,7.6791217e+02
186,1.0694823e+05,-6.2645961e+04,1.4900000e+04,6.9687891e+00,7.5077167e+02,3.7358643e+01,7.5173291e+02
187,1.0997455e+05,-6.2645961e+04,1.4900000e+04,-5.0402761e+00,7.0877502e+02,2.9217806e+01,7.0939490e+02
188,1.1300084e+05,-6.2645961e+04,1.4900000e+04,-6.8356509e+00,5.4389166e+02,2.0405146e+01,5.4431726e+02
189,-2.6209146e+04,-5.9629094e+04,1.4900000e+04,1.0523728e+01,4.9347171e+02,1.3543390e+01,4.9376968e+02
190,-2.3182842e+04,-5.9629094e+04,1.4900000e+04,1.5534661e+01,6.3497437e+02,1.6284565e+01,6.3537305e+02
191,-2.0156539e+04,-5.9629094e+04,1.4900000e+04,1.5904363e+01,7.0650598e+02,1.9547573e+01,7.0695526e+02
192,-1.7130234e+04,-5.9629094e+04,1.4900000e+04,4.5557284e+00,7.2059503e+02,7.4859333e+00,7.2064832e+02
193,-1.4103930e+04,-5.9629094e+04,1.4900000e+04,-8.1322117e+00,7.1943054e+02,5.5719481e+00,7.1949805e+02
194,-1.1077625e+04,-5.9629094e+04,1.4900000e+04,-2.6426304e+01,6.9800970e+02,2.3597908e+00,6.9851373e+02
195,-8.0513203e+03,-5.9629094e+04,1.4900000e+04,-4.8956276e+01,7.2901990e+02,-5.2150440e-01,7.3066199e+02
196,-5.0250176e+03,-5.9629094e+04,1.4900000e+04,-6.9472435e+01,7.1878748e+02,6.2244320e-01,7.2213727e+02
197,-1.9987129e+03,-5.9629094e+04,1.4900000e+04,-9.1381866e+01,7.1226965e+02,6.1670685e-01,7.1810797e+02
198,1.0275918e+03,-5.9629094e+04,1.4900000e+04,-1.0897169e+02,7.0089838e+02,-7.3062378e-01,7.0931934e+02
199,4.0538965e+03,-5.9629094e+04,1.4900000e+04,-1.2802716e+02,7.0859912e+02,5.2452385e-01,7.2007220e+02
200,7.0802012e+03,-5.9629094e+04,1.4900000e+04,-1.3562555e+02,6.9503680e+02,1.5147652e-01,7.0814581e+02
201,1.0106506e+04,-5.9629094e+04,1.4900000e+04,-1.5041228e+02,7.1203137e+02,-1.6128098e+00,7.2774664e+02
202,1.3132807e+04,-5.9629094e+04,1.4900000e+04,-1.5773059e+02,7.1047784e+02,-5.6124754e+00,7.2779755e+02
203,1.6159111e+04,-5.9629094e+04,1.4900000e+04,-1.7291690e+02,7.2594208e+02,-2.3336406e+00,7.4625568e+02
204,1.9185416e+04,-5.9629094e+04,1.4900000e+04,-2.1439537e+02,8.1058704e+02,-7.4818106e+00,8.3849432e+02
205,2.2211721e+04,-5.9629094e+04,1.4900000e+04,-2.3693239e+02,7.4742096e+02,-7.6094103e+00,7.8411279e+02
206,2.5238025e+04,-5.9629094e+04,1.4900000e+04,-2.3167958e+02,5.4378418e+02,1.3063976e+00,5.9108240e+02
